booking_id,booking_date,check_in_date,channel_id,rate_code_id,rooms_sold,gross_room_revenue,status,is_commissionable,default_commission_rate,commission_amount,net_room_revenue
BK_03923,31/8/2025,18/11/2025,CH_OTA_BKG,NET,1,228.88,Confirmed,FALSE,0.18,0,228.88
BK_03924,21/11/2026,25/1/2027,CH_OTA_BKG,RACK,2,913.43,Checked-Out,TRUE,0.18,164.4174,749.0126
BK_03925,3/11/2026,29/11/2026,CH_WHOLE,RACK,1,182.83,Cancelled,TRUE,0,0,182.83
BK_03926,2/8/2025,2/10/2025,CH_OTA_EXP,NET,1,278.04,Confirmed,FALSE,0.15,0,278.04
BK_03927,5/1/2025,18/1/2025,CH_DIRECT,NET,2,965.5,Checked-Out,FALSE,0,0,965.5
BK_03928,20/1/2025,2/4/2025,CH_OTA_EXP,NET,3,586.62,Confirmed,FALSE,0.15,0,586.62
BK_03929,1/5/2025,18/5/2025,CH_OTA_BKG,CORP,2,818.35,Checked-Out,TRUE,0.18,147.303,671.047
BK_03930,1/11/2025,28/12/2025,CH_WHOLE,PROMO,2,699.65,Confirmed,TRUE,0,0,699.65
BK_03931,16/8/2026,6/11/2026,CH_OTA_EXP,NET,3,613.64,Cancelled,FALSE,0.15,0,613.64
BK_03932,30/7/2025,24/8/2025,CH_OTA_BKG,NET,1,394.18,Checked-Out,FALSE,0.18,0,394.18
BK_03933,26/8/2026,15/11/2026,CH_DIRECT,RACK,1,246.07,Checked-Out,TRUE,0,0,246.07
BK_03934,26/9/2025,30/11/2025,CH_OTA_BKG,RACK,1,349.65,Checked-Out,TRUE,0.18,62.937,286.713
BK_03935,28/1/2026,7/3/2026,CH_WHOLE,RACK,3,756.6,Checked-Out,TRUE,0,0,756.6
BK_03936,27/1/2025,21/3/2025,CH_OTA_EXP,PROMO,2,345.37,Confirmed,TRUE,0.15,51.8055,293.5645
BK_03937,3/2/2025,17/2/2025,CH_WHOLE,RACK,1,226.96,Checked-Out,TRUE,0,0,226.96
BK_03938,29/1/2025,13/2/2025,CH_WHOLE,PROMO,3,998.06,Checked-Out,TRUE,0,0,998.06
BK_03939,23/8/2026,28/8/2026,CH_OTA_BKG,PROMO,1,177.28,Cancelled,TRUE,0.18,31.9104,145.3696
BK_03940,9/8/2025,9/10/2025,CH_WHOLE,NET,3,1248.14,Checked-Out,FALSE,0,0,1248.14
BK_03941,8/10/2025,16/12/2025,CH_OTA_BKG,CORP,1,426.72,Checked-Out,TRUE,0.18,76.8096,349.9104
BK_03942,9/12/2026,12/1/2027,CH_OTA_BKG,RACK,1,443.29,Cancelled,TRUE,0.18,79.7922,363.4978
BK_03943,7/9/2026,5/10/2026,CH_OTA_BKG,RACK,2,923.32,Confirmed,TRUE,0.18,166.1976,757.1224
BK_03944,17/4/2025,8/6/2025,CH_OTA_BKG,CORP,3,1064.61,Checked-Out,TRUE,0.18,191.6298,872.9802
BK_03945,10/11/2026,3/2/2027,CH_OTA_BKG,RACK,1,436.34,Checked-Out,TRUE,0.18,78.5412,357.7988
BK_03946,15/6/2025,20/6/2025,CH_OTA_EXP,NET,2,937.7,Cancelled,FALSE,0.15,0,937.7
BK_03947,12/7/2026,17/7/2026,CH_OTA_BKG,RACK,1,202.63,Confirmed,TRUE,0.18,36.4734,166.1566
BK_03948,25/7/2025,28/8/2025,CH_DIRECT,CORP,3,569.03,Confirmed,TRUE,0,0,569.03
BK_03949,3/3/2025,30/3/2025,CH_DIRECT,PROMO,1,258.7,Checked-Out,TRUE,0,0,258.7
BK_03950,5/5/2026,17/7/2026,CH_OTA_BKG,NET,3,365.61,Checked-Out,FALSE,0.18,0,365.61
BK_03951,27/1/2026,4/2/2026,CH_OTA_BKG,CORP,2,243.06,Checked-Out,TRUE,0.18,43.7508,199.3092
BK_03952,30/3/2025,2/6/2025,CH_OTA_BKG,PROMO,1,408.73,Confirmed,TRUE,0.18,73.5714,335.1586
BK_03953,20/8/2026,16/11/2026,CH_DIRECT,RACK,1,207.45,Cancelled,TRUE,0,0,207.45
BK_03954,17/11/2026,18/11/2026,CH_OTA_EXP,RACK,2,237.29,Confirmed,TRUE,0.15,35.5935,201.6965
BK_03955,1/7/2026,29/8/2026,CH_DIRECT,CORP,1,461.63,Checked-Out,TRUE,0,0,461.63
BK_03956,18/3/2025,4/6/2025,CH_OTA_EXP,NET,2,873.27,Cancelled,FALSE,0.15,0,873.27
BK_03957,18/5/2026,6/7/2026,CH_DIRECT,NET,1,334.18,Confirmed,FALSE,0,0,334.18
BK_03958,22/7/2026,2/8/2026,CH_OTA_BKG,NET,2,676.32,Confirmed,FALSE,0.18,0,676.32
BK_03959,5/11/2026,24/12/2026,CH_OTA_BKG,CORP,1,184.79,Confirmed,TRUE,0.18,33.2622,151.5278
BK_03960,2/5/2025,16/6/2025,CH_DIRECT,RACK,1,378.19,Confirmed,TRUE,0,0,378.19
BK_03961,10/12/2025,7/1/2026,CH_DIRECT,RACK,2,661.32,Cancelled,TRUE,0,0,661.32
BK_03962,9/11/2026,3/12/2026,CH_WHOLE,RACK,2,620.21,Cancelled,TRUE,0,0,620.21
BK_03963,12/12/2025,3/1/2026,CH_DIRECT,PROMO,3,866.03,Cancelled,TRUE,0,0,866.03
BK_03964,18/3/2025,19/3/2025,CH_OTA_EXP,CORP,2,568.71,Confirmed,TRUE,0.15,85.3065,483.4035
BK_03965,26/12/2026,24/2/2027,CH_DIRECT,CORP,2,487.96,Cancelled,TRUE,0,0,487.96
BK_03966,3/6/2026,15/8/2026,CH_OTA_EXP,RACK,1,235.08,Checked-Out,TRUE,0.15,35.262,199.818
BK_03967,6/10/2026,4/1/2027,CH_DIRECT,NET,2,452.21,Checked-Out,FALSE,0,0,452.21
BK_03968,16/2/2026,15/3/2026,CH_DIRECT,CORP,3,613.27,Confirmed,TRUE,0,0,613.27
BK_03969,8/7/2025,4/9/2025,CH_OTA_BKG,NET,1,243.68,Confirmed,FALSE,0.18,0,243.68
BK_03970,1/11/2026,18/12/2026,CH_WHOLE,CORP,1,188.78,Confirmed,TRUE,0,0,188.78
BK_03971,3/5/2026,6/5/2026,CH_OTA_BKG,RACK,2,881.58,Checked-Out,TRUE,0.18,158.6844,722.8956
BK_03972,9/10/2025,24/10/2025,CH_OTA_EXP,RACK,2,587.76,Cancelled,TRUE,0.15,88.164,499.596
BK_03973,4/7/2025,7/8/2025,CH_OTA_BKG,NET,1,448.32,Confirmed,FALSE,0.18,0,448.32
BK_03974,16/10/2026,8/12/2026,CH_WHOLE,RACK,3,582.65,Confirmed,TRUE,0,0,582.65
BK_03975,13/5/2026,31/5/2026,CH_OTA_EXP,RACK,2,502.42,Confirmed,TRUE,0.15,75.363,427.057
BK_03976,29/5/2026,13/6/2026,CH_OTA_BKG,CORP,3,443.29,Confirmed,TRUE,0.18,79.7922,363.4978
BK_03977,27/5/2025,6/8/2025,CH_OTA_EXP,PROMO,1,313.55,Cancelled,TRUE,0.15,47.0325,266.5175
BK_03978,14/1/2025,24/3/2025,CH_DIRECT,NET,2,887.72,Checked-Out,FALSE,0,0,887.72
BK_03979,17/7/2025,1/9/2025,CH_DIRECT,RACK,1,194.63,Confirmed,TRUE,0,0,194.63
BK_03980,22/7/2026,26/8/2026,CH_WHOLE,RACK,1,236.67,Confirmed,TRUE,0,0,236.67
BK_03981,23/12/2026,7/1/2027,CH_OTA_EXP,CORP,3,277.42,Cancelled,TRUE,0.15,41.613,235.807
BK_03982,18/7/2025,28/8/2025,CH_WHOLE,PROMO,1,401.78,Checked-Out,TRUE,0,0,401.78
BK_03983,30/8/2026,16/9/2026,CH_OTA_BKG,NET,2,258.83,Checked-Out,FALSE,0.18,0,258.83
BK_03984,12/11/2026,29/12/2026,CH_WHOLE,RACK,3,1196.56,Checked-Out,TRUE,0,0,1196.56
BK_03985,4/9/2025,8/9/2025,CH_OTA_EXP,RACK,1,89.97,Cancelled,TRUE,0.15,13.4955,76.4745
BK_03986,15/4/2025,4/7/2025,CH_DIRECT,CORP,1,206.54,Checked-Out,TRUE,0,0,206.54
BK_03987,7/12/2025,24/12/2025,CH_OTA_BKG,CORP,2,554.41,Cancelled,TRUE,0.18,99.7938,454.6162
BK_03988,11/4/2026,18/5/2026,CH_OTA_EXP,RACK,1,115.7,Checked-Out,TRUE,0.15,17.355,98.345
BK_03989,22/11/2026,2/2/2027,CH_OTA_EXP,RACK,2,346.49,Cancelled,TRUE,0.15,51.9735,294.5165
BK_03990,25/5/2026,5/8/2026,CH_OTA_BKG,PROMO,2,628.98,Confirmed,TRUE,0.18,113.2164,515.7636
BK_03991,15/11/2026,4/12/2026,CH_OTA_BKG,PROMO,3,1021.91,Checked-Out,TRUE,0.18,183.9438,837.9662
BK_03992,1/4/2026,4/5/2026,CH_OTA_EXP,NET,3,965.39,Cancelled,FALSE,0.15,0,965.39
BK_03993,6/12/2025,15/2/2026,CH_DIRECT,CORP,2,818.77,Checked-Out,TRUE,0,0,818.77
BK_03994,9/8/2026,18/9/2026,CH_OTA_BKG,CORP,1,321.88,Checked-Out,TRUE,0.18,57.9384,263.9416
BK_03995,1/1/2025,24/2/2025,CH_WHOLE,RACK,3,615.53,Confirmed,TRUE,0,0,615.53
BK_03996,17/6/2026,3/9/2026,CH_WHOLE,RACK,2,216.01,Confirmed,TRUE,0,0,216.01
BK_03997,2/2/2026,17/3/2026,CH_WHOLE,NET,1,178.08,Cancelled,FALSE,0,0,178.08
BK_03998,16/1/2026,14/3/2026,CH_OTA_BKG,RACK,2,427.41,Cancelled,TRUE,0.18,76.9338,350.4762
BK_03999,1/3/2026,13/3/2026,CH_OTA_EXP,NET,3,945.77,Cancelled,FALSE,0.15,0,945.77
BK_04000,25/8/2026,4/11/2026,CH_OTA_BKG,PROMO,2,344.76,Confirmed,TRUE,0.18,62.0568,282.7032
BK_04001,9/6/2026,15/7/2026,CH_OTA_EXP,NET,3,742.07,Checked-Out,FALSE,0.15,0,742.07
BK_04002,14/6/2025,4/9/2025,CH_WHOLE,CORP,2,413.09,Cancelled,TRUE,0,0,413.09
BK_04003,4/7/2025,15/8/2025,CH_OTA_BKG,CORP,3,472.07,Checked-Out,TRUE,0.18,84.9726,387.0974
BK_04004,25/5/2025,27/6/2025,CH_OTA_EXP,PROMO,2,590.32,Confirmed,TRUE,0.15,88.548,501.772
BK_04005,8/10/2025,19/10/2025,CH_WHOLE,PROMO,2,252.91,Cancelled,TRUE,0,0,252.91
BK_04006,17/12/2025,18/1/2026,CH_WHOLE,RACK,2,609.04,Cancelled,TRUE,0,0,609.04
BK_04007,15/4/2026,22/5/2026,CH_OTA_BKG,NET,1,430.32,Checked-Out,FALSE,0.18,0,430.32
BK_04008,23/1/2026,25/1/2026,CH_OTA_EXP,CORP,1,234.95,Confirmed,TRUE,0.15,35.2425,199.7075
BK_04009,2/9/2025,30/9/2025,CH_OTA_EXP,PROMO,3,1241.48,Checked-Out,TRUE,0.15,186.222,1055.258
BK_04010,7/9/2026,15/10/2026,CH_DIRECT,PROMO,1,436.3,Cancelled,TRUE,0,0,436.3
BK_04011,18/10/2026,26/12/2026,CH_OTA_EXP,NET,1,99.36,Confirmed,FALSE,0.15,0,99.36
BK_04012,24/5/2025,10/8/2025,CH_WHOLE,NET,1,460.02,Checked-Out,FALSE,0,0,460.02
BK_04013,25/9/2026,11/12/2026,CH_OTA_BKG,NET,1,121.67,Cancelled,FALSE,0.18,0,121.67
BK_04014,10/6/2025,26/8/2025,CH_OTA_EXP,PROMO,1,206.85,Cancelled,TRUE,0.15,31.0275,175.8225
BK_04015,21/4/2026,30/6/2026,CH_OTA_EXP,RACK,2,734.98,Checked-Out,TRUE,0.15,110.247,624.733
BK_04016,30/6/2025,21/8/2025,CH_WHOLE,PROMO,2,881.09,Confirmed,TRUE,0,0,881.09
BK_04017,10/2/2026,11/3/2026,CH_OTA_EXP,CORP,1,487.89,Confirmed,TRUE,0.15,73.1835,414.7065
BK_04018,25/8/2025,9/11/2025,CH_OTA_EXP,RACK,2,606.58,Cancelled,TRUE,0.15,90.987,515.593
BK_04019,8/1/2025,1/2/2025,CH_OTA_EXP,RACK,2,239.98,Checked-Out,TRUE,0.15,35.997,203.983
BK_04020,19/2/2025,5/3/2025,CH_OTA_EXP,PROMO,1,236.94,Confirmed,TRUE,0.15,35.541,201.399
BK_04021,17/5/2026,3/8/2026,CH_WHOLE,RACK,3,317.86,Confirmed,TRUE,0,0,317.86
BK_04022,24/10/2026,27/10/2026,CH_OTA_EXP,CORP,2,243.54,Confirmed,TRUE,0.15,36.531,207.009
BK_04023,8/7/2025,21/8/2025,CH_WHOLE,CORP,3,860.21,Checked-Out,TRUE,0,0,860.21
BK_04024,13/1/2026,28/2/2026,CH_DIRECT,RACK,3,806.37,Checked-Out,TRUE,0,0,806.37
BK_04025,27/5/2025,26/6/2025,CH_OTA_BKG,CORP,2,770.64,Confirmed,TRUE,0.18,138.7152,631.9248
BK_04026,20/5/2025,19/6/2025,CH_OTA_BKG,NET,3,1030.68,Cancelled,FALSE,0.18,0,1030.68
BK_04027,2/7/2026,12/7/2026,CH_DIRECT,CORP,2,403.29,Checked-Out,TRUE,0,0,403.29
BK_04028,22/10/2025,23/11/2025,CH_WHOLE,RACK,3,389.02,Cancelled,TRUE,0,0,389.02
BK_04029,28/12/2025,23/1/2026,CH_OTA_BKG,RACK,3,808.71,Cancelled,TRUE,0.18,145.5678,663.1422
BK_04030,15/3/2026,8/5/2026,CH_WHOLE,CORP,1,224.73,Checked-Out,TRUE,0,0,224.73
BK_04031,28/4/2026,20/7/2026,CH_WHOLE,RACK,1,91.13,Checked-Out,TRUE,0,0,91.13
BK_04032,13/6/2025,23/8/2025,CH_OTA_BKG,CORP,2,619.85,Cancelled,TRUE,0.18,111.573,508.277
BK_04033,10/11/2026,20/11/2026,CH_OTA_BKG,PROMO,1,183.28,Checked-Out,TRUE,0.18,32.9904,150.2896
BK_04034,27/4/2025,17/6/2025,CH_WHOLE,NET,1,242.28,Cancelled,FALSE,0,0,242.28
BK_04035,10/10/2026,4/12/2026,CH_OTA_EXP,CORP,1,136.9,Confirmed,TRUE,0.15,20.535,116.365
BK_04036,2/12/2026,3/2/2027,CH_OTA_BKG,CORP,3,435.69,Confirmed,TRUE,0.18,78.4242,357.2658
BK_04037,23/1/2026,15/4/2026,CH_DIRECT,CORP,2,345.36,Cancelled,TRUE,0,0,345.36
BK_04038,27/3/2025,7/4/2025,CH_DIRECT,PROMO,3,632.58,Confirmed,TRUE,0,0,632.58
BK_04039,11/2/2025,15/2/2025,CH_OTA_EXP,NET,2,809.24,Confirmed,FALSE,0.15,0,809.24
BK_04040,7/8/2026,15/10/2026,CH_OTA_EXP,PROMO,3,1118.59,Confirmed,TRUE,0.15,167.7885,950.8015
BK_04041,27/5/2025,30/6/2025,CH_WHOLE,CORP,3,1069.97,Checked-Out,TRUE,0,0,1069.97
BK_04042,25/1/2026,15/3/2026,CH_OTA_EXP,PROMO,2,794.17,Checked-Out,TRUE,0.15,119.1255,675.0445
BK_04043,22/9/2025,6/10/2025,CH_WHOLE,PROMO,3,866.13,Cancelled,TRUE,0,0,866.13
BK_04044,7/8/2026,17/8/2026,CH_DIRECT,PROMO,3,415.72,Confirmed,TRUE,0,0,415.72
BK_04045,11/4/2025,17/5/2025,CH_OTA_BKG,NET,2,297.48,Cancelled,FALSE,0.18,0,297.48
BK_04046,7/2/2026,17/3/2026,CH_OTA_EXP,NET,2,887.27,Confirmed,FALSE,0.15,0,887.27
BK_04047,13/1/2026,22/1/2026,CH_OTA_EXP,NET,1,497.24,Cancelled,FALSE,0.15,0,497.24
BK_04048,20/12/2025,18/1/2026,CH_OTA_EXP,NET,2,725.02,Cancelled,FALSE,0.15,0,725.02
BK_04049,31/1/2026,20/4/2026,CH_WHOLE,NET,2,604.31,Checked-Out,FALSE,0,0,604.31
BK_04050,28/10/2025,12/1/2026,CH_WHOLE,PROMO,1,197.05,Checked-Out,TRUE,0,0,197.05
BK_04051,22/10/2025,9/12/2025,CH_OTA_BKG,RACK,2,501.71,Confirmed,TRUE,0.18,90.3078,411.4022
BK_04052,19/11/2025,20/11/2025,CH_WHOLE,PROMO,3,767.7,Cancelled,TRUE,0,0,767.7
BK_04053,1/7/2026,13/8/2026,CH_OTA_BKG,PROMO,3,308.34,Cancelled,TRUE,0.18,55.5012,252.8388
BK_04054,10/5/2025,7/7/2025,CH_WHOLE,NET,1,330.86,Confirmed,FALSE,0,0,330.86
BK_04055,24/11/2025,22/2/2026,CH_OTA_BKG,NET,3,1219.81,Cancelled,FALSE,0.18,0,1219.81
BK_04056,3/12/2026,7/1/2027,CH_OTA_EXP,RACK,1,321.72,Cancelled,TRUE,0.15,48.258,273.462
BK_04057,24/3/2026,17/6/2026,CH_DIRECT,RACK,1,141.88,Confirmed,TRUE,0,0,141.88
BK_04058,27/10/2025,30/12/2025,CH_WHOLE,RACK,2,924.99,Cancelled,TRUE,0,0,924.99
BK_04059,4/8/2026,3/10/2026,CH_OTA_EXP,CORP,1,442.89,Cancelled,TRUE,0.15,66.4335,376.4565
BK_04060,16/12/2026,10/3/2027,CH_OTA_BKG,NET,1,165.52,Checked-Out,FALSE,0.18,0,165.52
BK_04061,18/9/2026,25/11/2026,CH_OTA_EXP,RACK,2,540.34,Checked-Out,TRUE,0.15,81.051,459.289
BK_04062,28/5/2025,29/6/2025,CH_OTA_EXP,NET,3,1161.23,Confirmed,FALSE,0.15,0,1161.23
BK_04063,12/12/2026,20/12/2026,CH_DIRECT,CORP,1,381.46,Cancelled,TRUE,0,0,381.46
BK_04064,15/5/2026,6/7/2026,CH_WHOLE,RACK,2,325.59,Checked-Out,TRUE,0,0,325.59
BK_04065,13/8/2025,7/11/2025,CH_OTA_EXP,NET,1,81.82,Confirmed,FALSE,0.15,0,81.82
BK_04066,22/5/2025,11/6/2025,CH_OTA_BKG,RACK,3,1091.62,Cancelled,TRUE,0.18,196.4916,895.1284
BK_04067,31/5/2026,5/7/2026,CH_OTA_EXP,NET,2,809.52,Checked-Out,FALSE,0.15,0,809.52
BK_04068,28/7/2025,24/8/2025,CH_OTA_EXP,NET,2,727.58,Cancelled,FALSE,0.15,0,727.58
BK_04069,24/1/2025,31/3/2025,CH_OTA_EXP,NET,2,767.98,Checked-Out,FALSE,0.15,0,767.98
BK_04070,29/3/2025,27/6/2025,CH_OTA_EXP,NET,1,437.76,Checked-Out,FALSE,0.15,0,437.76
BK_04071,25/11/2026,28/12/2026,CH_DIRECT,NET,3,407.68,Checked-Out,FALSE,0,0,407.68
BK_04072,15/1/2026,10/3/2026,CH_DIRECT,RACK,1,444.18,Confirmed,TRUE,0,0,444.18
BK_04073,25/9/2025,14/12/2025,CH_DIRECT,RACK,3,1412.47,Cancelled,TRUE,0,0,1412.47
BK_04074,21/2/2025,16/5/2025,CH_OTA_BKG,RACK,1,457.55,Cancelled,TRUE,0.18,82.359,375.191
BK_04075,5/2/2026,20/2/2026,CH_WHOLE,CORP,3,1141.4,Checked-Out,TRUE,0,0,1141.4
BK_04076,20/10/2026,28/10/2026,CH_OTA_BKG,PROMO,3,1164.52,Checked-Out,TRUE,0.18,209.6136,954.9064
BK_04077,17/10/2026,22/10/2026,CH_DIRECT,CORP,3,325.85,Cancelled,TRUE,0,0,325.85
BK_04078,4/3/2025,8/4/2025,CH_OTA_EXP,RACK,2,500.76,Checked-Out,TRUE,0.15,75.114,425.646
BK_04079,15/12/2025,25/12/2025,CH_OTA_EXP,CORP,1,299.43,Checked-Out,TRUE,0.15,44.9145,254.5155
BK_04080,16/4/2025,22/5/2025,CH_OTA_EXP,NET,2,544.79,Cancelled,FALSE,0.15,0,544.79
BK_04081,2/6/2026,9/6/2026,CH_OTA_EXP,RACK,3,1045.34,Confirmed,TRUE,0.15,156.801,888.539
BK_04082,17/2/2026,25/4/2026,CH_DIRECT,NET,2,535.8,Cancelled,FALSE,0,0,535.8
BK_04083,7/4/2026,17/6/2026,CH_DIRECT,RACK,1,484.07,Checked-Out,TRUE,0,0,484.07
BK_04084,8/2/2025,28/2/2025,CH_WHOLE,RACK,2,913.86,Checked-Out,TRUE,0,0,913.86
BK_04085,12/12/2026,22/2/2027,CH_OTA_EXP,NET,3,369.57,Confirmed,FALSE,0.15,0,369.57
BK_04086,20/4/2025,6/6/2025,CH_WHOLE,NET,3,1471.99,Confirmed,FALSE,0,0,1471.99
BK_04087,29/3/2025,10/6/2025,CH_WHOLE,NET,2,459.25,Checked-Out,FALSE,0,0,459.25
BK_04088,31/12/2026,8/3/2027,CH_OTA_EXP,PROMO,1,253.81,Cancelled,TRUE,0.15,38.0715,215.7385
BK_04089,12/2/2025,26/3/2025,CH_OTA_BKG,CORP,3,501.3,Confirmed,TRUE,0.18,90.234,411.066
BK_04090,19/9/2025,4/11/2025,CH_OTA_BKG,CORP,2,434.81,Checked-Out,TRUE,0.18,78.2658,356.5442
BK_04091,3/6/2025,12/8/2025,CH_DIRECT,PROMO,2,959.56,Confirmed,TRUE,0,0,959.56
BK_04092,16/8/2026,8/11/2026,CH_OTA_EXP,CORP,1,242.92,Checked-Out,TRUE,0.15,36.438,206.482
BK_04093,26/5/2025,8/6/2025,CH_WHOLE,NET,2,630.03,Confirmed,FALSE,0,0,630.03
BK_04094,29/11/2026,11/1/2027,CH_DIRECT,NET,2,620.36,Checked-Out,FALSE,0,0,620.36
BK_04095,2/8/2025,3/8/2025,CH_OTA_EXP,RACK,1,411.25,Cancelled,TRUE,0.15,61.6875,349.5625
BK_04096,29/7/2025,19/8/2025,CH_WHOLE,PROMO,2,793.32,Cancelled,TRUE,0,0,793.32
BK_04097,30/8/2026,10/11/2026,CH_OTA_EXP,CORP,2,218.49,Cancelled,TRUE,0.15,32.7735,185.7165
BK_04098,29/12/2026,6/1/2027,CH_OTA_EXP,CORP,1,447.41,Cancelled,TRUE,0.15,67.1115,380.2985
BK_04099,4/11/2025,29/12/2025,CH_OTA_BKG,PROMO,1,417.59,Cancelled,TRUE,0.18,75.1662,342.4238
BK_04100,15/7/2025,16/7/2025,CH_WHOLE,PROMO,3,1301.39,Checked-Out,TRUE,0,0,1301.39
BK_04101,13/4/2026,12/5/2026,CH_OTA_EXP,NET,2,554.08,Checked-Out,FALSE,0.15,0,554.08
BK_04102,29/4/2025,15/5/2025,CH_DIRECT,PROMO,2,267.75,Checked-Out,TRUE,0,0,267.75
BK_04103,8/5/2026,31/7/2026,CH_WHOLE,PROMO,1,407.7,Confirmed,TRUE,0,0,407.7
BK_04104,9/1/2025,7/3/2025,CH_OTA_BKG,PROMO,1,100.18,Confirmed,TRUE,0.18,18.0324,82.1476
BK_04105,13/10/2025,1/11/2025,CH_OTA_EXP,CORP,3,605.74,Confirmed,TRUE,0.15,90.861,514.879
BK_04106,26/11/2026,3/12/2026,CH_DIRECT,NET,3,1074.39,Cancelled,FALSE,0,0,1074.39
BK_04107,7/4/2025,26/6/2025,CH_WHOLE,RACK,3,970.33,Checked-Out,TRUE,0,0,970.33
BK_04108,2/5/2026,16/5/2026,CH_WHOLE,CORP,3,1008.49,Cancelled,TRUE,0,0,1008.49
BK_04109,13/2/2026,6/4/2026,CH_WHOLE,NET,2,194.18,Checked-Out,FALSE,0,0,194.18
BK_04110,29/11/2026,17/1/2027,CH_OTA_EXP,PROMO,2,814.34,Confirmed,TRUE,0.15,122.151,692.189
BK_04111,18/1/2025,7/4/2025,CH_DIRECT,PROMO,1,473.19,Cancelled,TRUE,0,0,473.19
BK_04112,22/5/2025,17/8/2025,CH_WHOLE,CORP,1,407.74,Checked-Out,TRUE,0,0,407.74
BK_04113,25/7/2025,22/10/2025,CH_OTA_EXP,PROMO,1,323.37,Cancelled,TRUE,0.15,48.5055,274.8645
BK_04114,7/9/2025,26/11/2025,CH_OTA_BKG,NET,1,231.98,Cancelled,FALSE,0.18,0,231.98
BK_04115,5/5/2026,30/7/2026,CH_OTA_EXP,NET,1,400.15,Cancelled,FALSE,0.15,0,400.15
BK_04116,20/5/2026,10/8/2026,CH_OTA_BKG,RACK,2,191.2,Checked-Out,TRUE,0.18,34.416,156.784
BK_04117,9/4/2025,15/4/2025,CH_OTA_BKG,NET,3,1284.29,Confirmed,FALSE,0.18,0,1284.29
BK_04118,6/3/2026,8/3/2026,CH_OTA_BKG,RACK,1,248.56,Checked-Out,TRUE,0.18,44.7408,203.8192
BK_04119,9/8/2026,5/9/2026,CH_DIRECT,NET,2,662.21,Checked-Out,FALSE,0,0,662.21
BK_04120,28/7/2025,26/8/2025,CH_DIRECT,CORP,3,870.5,Confirmed,TRUE,0,0,870.5
BK_04121,2/1/2026,6/3/2026,CH_OTA_BKG,PROMO,1,199.15,Cancelled,TRUE,0.18,35.847,163.303
BK_04122,29/4/2026,11/7/2026,CH_OTA_BKG,CORP,2,363.67,Checked-Out,TRUE,0.18,65.4606,298.2094
BK_04123,2/6/2026,25/7/2026,CH_WHOLE,CORP,3,1288.01,Confirmed,TRUE,0,0,1288.01
BK_04124,24/1/2025,20/2/2025,CH_OTA_BKG,NET,3,414.77,Checked-Out,FALSE,0.18,0,414.77
BK_04125,22/2/2026,18/4/2026,CH_DIRECT,PROMO,3,418.9,Cancelled,TRUE,0,0,418.9
BK_04126,6/7/2026,18/8/2026,CH_DIRECT,PROMO,3,867.56,Confirmed,TRUE,0,0,867.56
BK_04127,25/10/2025,26/10/2025,CH_OTA_BKG,RACK,3,1349.53,Checked-Out,TRUE,0.18,242.9154,1106.6146
BK_04128,5/11/2026,24/11/2026,CH_OTA_BKG,NET,3,302.53,Cancelled,FALSE,0.18,0,302.53
BK_04129,14/11/2026,2/1/2027,CH_OTA_BKG,CORP,1,327.48,Checked-Out,TRUE,0.18,58.9464,268.5336
BK_04130,13/12/2025,18/1/2026,CH_OTA_EXP,PROMO,2,897.03,Cancelled,TRUE,0.15,134.5545,762.4755
BK_04131,30/10/2026,25/11/2026,CH_OTA_BKG,PROMO,1,214.51,Cancelled,TRUE,0.18,38.6118,175.8982
BK_04132,3/11/2026,1/12/2026,CH_WHOLE,PROMO,1,117.55,Confirmed,TRUE,0,0,117.55
BK_04133,28/2/2025,5/3/2025,CH_OTA_BKG,PROMO,1,312.28,Checked-Out,TRUE,0.18,56.2104,256.0696
BK_04134,27/4/2025,28/4/2025,CH_DIRECT,RACK,1,301.23,Confirmed,TRUE,0,0,301.23
BK_04135,10/12/2025,10/3/2026,CH_DIRECT,RACK,2,616.75,Checked-Out,TRUE,0,0,616.75
BK_04136,4/7/2025,22/9/2025,CH_OTA_BKG,PROMO,1,467.85,Checked-Out,TRUE,0.18,84.213,383.637
BK_04137,14/8/2025,4/11/2025,CH_WHOLE,NET,2,234.36,Cancelled,FALSE,0,0,234.36
BK_04138,8/2/2026,2/3/2026,CH_OTA_BKG,RACK,1,493.72,Checked-Out,TRUE,0.18,88.8696,404.8504
BK_04139,13/10/2026,7/12/2026,CH_OTA_BKG,CORP,3,621.91,Cancelled,TRUE,0.18,111.9438,509.9662
BK_04140,16/12/2026,18/1/2027,CH_WHOLE,RACK,2,925.54,Confirmed,TRUE,0,0,925.54
BK_04141,17/3/2025,29/3/2025,CH_OTA_BKG,CORP,3,931.08,Confirmed,TRUE,0.18,167.5944,763.4856
BK_04142,22/11/2026,24/12/2026,CH_OTA_BKG,NET,2,941.09,Checked-Out,FALSE,0.18,0,941.09
BK_04143,4/4/2026,23/6/2026,CH_DIRECT,PROMO,1,314.23,Confirmed,TRUE,0,0,314.23
BK_04144,12/11/2025,30/11/2025,CH_WHOLE,PROMO,2,998.91,Checked-Out,TRUE,0,0,998.91
BK_04145,31/12/2025,24/3/2026,CH_OTA_BKG,RACK,2,842.33,Cancelled,TRUE,0.18,151.6194,690.7106
BK_04146,6/5/2026,3/8/2026,CH_OTA_BKG,NET,2,494.43,Confirmed,FALSE,0.18,0,494.43
