booking_id,booking_date,check_in_date,channel_id,rate_code_id,rooms_sold,gross_room_revenue,status,is_commissionable,default_commission_rate,commission_cost,net_room_revenue,adr,net_adr,OCC,net_revpar,Day Name,true_gross_room_revenue,true_commission_cost,true_net_room_revenue
BK_04218,11/5/2026,27/5/2026,CH_OTA_BKG,CORP,1,251.36,Checked-Out,TRUE,0.18,45.2448,206.1152,251.36,206.1152,0.01,2.061152,Wednesday,251.36,45.2448,206.1152
BK_04221,25/5/2025,21/8/2025,CH_OTA_BKG,RACK,3,874.31,Confirmed,TRUE,0.18,157.3758,716.9342,291.4366667,238.9780667,0.03,7.169342,Thursday,874.31,157.3758,716.9342
BK_04224,11/5/2026,26/5/2026,CH_OTA_BKG,CORP,1,317.25,Checked-Out,TRUE,0.18,57.105,260.145,317.25,260.145,0.01,2.60145,Tuesday,317.25,57.105,260.145
BK_04225,8/4/2026,10/6/2026,CH_OTA_BKG,NET,3,607.94,Checked-Out,FALSE,0.18,0,607.94,202.6466667,202.6466667,0.03,6.0794,Wednesday,741.3902439,133.4502439,607.94
BK_04232,27/11/2026,11/1/2027,CH_DIRECT,RACK,3,1135.84,Confirmed,TRUE,0,0,1135.84,378.6133333,378.6133333,0.03,11.3584,Monday,1135.84,0,1135.84
BK_04233,3/9/2025,28/10/2025,CH_OTA_BKG,RACK,1,453.24,Checked-Out,TRUE,0.18,81.5832,371.6568,453.24,371.6568,0.01,3.716568,Tuesday,453.24,81.5832,371.6568
BK_04235,13/4/2025,15/5/2025,CH_OTA_EXP,CORP,2,210.49,Checked-Out,TRUE,0.15,31.5735,178.9165,105.245,89.45825,0.02,1.789165,Thursday,210.49,31.5735,178.9165
BK_04236,14/11/2025,5/12/2025,CH_OTA_EXP,RACK,1,178.71,Checked-Out,TRUE,0.15,26.8065,151.9035,178.71,151.9035,0.01,1.519035,Friday,178.71,26.8065,151.9035
BK_04237,15/7/2026,6/8/2026,CH_DIRECT,PROMO,1,93.24,Checked-Out,TRUE,0,0,93.24,93.24,93.24,0.01,0.9324,Thursday,93.24,0,93.24
BK_04238,21/7/2025,17/10/2025,CH_OTA_BKG,NET,3,393.16,Checked-Out,FALSE,0.18,0,393.16,131.0533333,131.0533333,0.03,3.9316,Friday,479.4634146,86.30341463,393.16
BK_04239,25/2/2026,26/3/2026,CH_WHOLE,RACK,1,305.74,Checked-Out,TRUE,0,0,305.74,305.74,305.74,0.01,3.0574,Thursday,305.74,0,305.74
BK_04240,15/11/2026,11/2/2027,CH_OTA_BKG,NET,1,390.08,Checked-Out,FALSE,0.18,0,390.08,390.08,390.08,0.01,3.9008,Thursday,475.7073171,85.62731707,390.08
BK_04241,13/1/2025,14/3/2025,CH_DIRECT,NET,2,565,Confirmed,FALSE,0,0,565,282.5,282.5,0.02,5.65,Friday,565,0,565
BK_04242,13/2/2025,16/2/2025,CH_DIRECT,PROMO,1,187.93,Checked-Out,TRUE,0,0,187.93,187.93,187.93,0.01,1.8793,Sunday,187.93,0,187.93
BK_04243,13/4/2025,20/4/2025,CH_WHOLE,RACK,2,255.88,Confirmed,TRUE,0,0,255.88,127.94,127.94,0.02,2.5588,Sunday,255.88,0,255.88
BK_04244,3/10/2025,14/12/2025,CH_DIRECT,RACK,3,1085.83,Checked-Out,TRUE,0,0,1085.83,361.9433333,361.9433333,0.03,10.8583,Sunday,1085.83,0,1085.83
BK_04248,3/2/2026,18/2/2026,CH_OTA_EXP,NET,2,578.75,Confirmed,FALSE,0.15,0,578.75,289.375,289.375,0.02,5.7875,Wednesday,680.8823529,102.1323529,578.75
BK_04249,26/3/2026,23/5/2026,CH_OTA_BKG,NET,1,435.51,Confirmed,FALSE,0.18,0,435.51,435.51,435.51,0.01,4.3551,Saturday,531.1097561,95.5997561,435.51
BK_04251,28/3/2026,6/6/2026,CH_OTA_EXP,RACK,2,465.3,Confirmed,TRUE,0.15,69.795,395.505,232.65,197.7525,0.02,3.95505,Saturday,465.3,69.795,395.505
BK_04252,15/4/2026,28/4/2026,CH_OTA_EXP,NET,3,600.98,Confirmed,FALSE,0.15,0,600.98,200.3266667,200.3266667,0.03,6.0098,Tuesday,707.0352941,106.0552941,600.98
BK_04253,19/6/2025,7/7/2025,CH_OTA_EXP,CORP,3,719.78,Confirmed,TRUE,0.15,107.967,611.813,239.9266667,203.9376667,0.03,6.11813,Monday,719.78,107.967,611.813
BK_04254,6/11/2025,15/12/2025,CH_WHOLE,NET,1,287.58,Confirmed,FALSE,0,0,287.58,287.58,287.58,0.01,2.8758,Monday,287.58,0,287.58
BK_04257,10/7/2025,17/8/2025,CH_OTA_EXP,RACK,3,739.95,Checked-Out,TRUE,0.15,110.9925,628.9575,246.65,209.6525,0.03,6.289575,Sunday,739.95,110.9925,628.9575
BK_04260,23/1/2025,20/2/2025,CH_WHOLE,PROMO,1,91.89,Checked-Out,TRUE,0,0,91.89,91.89,91.89,0.01,0.9189,Thursday,91.89,0,91.89
BK_04261,14/8/2025,16/10/2025,CH_OTA_EXP,NET,3,526.04,Confirmed,FALSE,0.15,0,526.04,175.3466667,175.3466667,0.03,5.2604,Thursday,618.8705882,92.83058824,526.04
BK_04262,19/12/2025,3/3/2026,CH_OTA_EXP,PROMO,3,1484.67,Checked-Out,TRUE,0.15,222.7005,1261.9695,494.89,420.6565,0.03,12.619695,Tuesday,1484.67,222.7005,1261.9695
BK_04263,27/4/2025,21/7/2025,CH_OTA_EXP,NET,1,240.99,Checked-Out,FALSE,0.15,0,240.99,240.99,240.99,0.01,2.4099,Monday,283.5176471,42.52764706,240.99
BK_04264,17/8/2025,22/9/2025,CH_OTA_BKG,RACK,2,201.9,Checked-Out,TRUE,0.18,36.342,165.558,100.95,82.779,0.02,1.65558,Monday,201.9,36.342,165.558
BK_04265,4/12/2026,23/12/2026,CH_OTA_BKG,RACK,3,809.09,Confirmed,TRUE,0.18,145.6362,663.4538,269.6966667,221.1512667,0.03,6.634538,Wednesday,809.09,145.6362,663.4538
BK_04266,10/6/2026,1/7/2026,CH_DIRECT,NET,1,297.81,Confirmed,FALSE,0,0,297.81,297.81,297.81,0.01,2.9781,Wednesday,297.81,0,297.81
BK_04268,30/10/2026,6/11/2026,CH_WHOLE,CORP,3,804.73,Checked-Out,TRUE,0,0,804.73,268.2433333,268.2433333,0.03,8.0473,Friday,804.73,0,804.73
BK_04270,2/10/2026,18/12/2026,CH_OTA_BKG,CORP,1,470.54,Confirmed,TRUE,0.18,84.6972,385.8428,470.54,385.8428,0.01,3.858428,Friday,470.54,84.6972,385.8428
BK_04272,10/12/2025,2/2/2026,CH_DIRECT,RACK,3,1020.96,Checked-Out,TRUE,0,0,1020.96,340.32,340.32,0.03,10.2096,Monday,1020.96,0,1020.96
BK_04273,15/4/2025,17/4/2025,CH_WHOLE,RACK,2,337.46,Checked-Out,TRUE,0,0,337.46,168.73,168.73,0.02,3.3746,Thursday,337.46,0,337.46
BK_04274,25/12/2026,4/2/2027,CH_WHOLE,PROMO,1,497.12,Confirmed,TRUE,0,0,497.12,497.12,497.12,0.01,4.9712,Thursday,497.12,0,497.12
BK_04275,7/4/2025,29/4/2025,CH_WHOLE,CORP,2,536.85,Confirmed,TRUE,0,0,536.85,268.425,268.425,0.02,5.3685,Tuesday,536.85,0,536.85
BK_04277,29/7/2026,2/10/2026,CH_OTA_BKG,RACK,3,1297.37,Confirmed,TRUE,0.18,233.5266,1063.8434,432.4566667,354.6144667,0.03,10.638434,Friday,1297.37,233.5266,1063.8434
BK_04278,23/6/2026,20/9/2026,CH_OTA_BKG,NET,3,1472.32,Confirmed,FALSE,0.18,0,1472.32,490.7733333,490.7733333,0.03,14.7232,Sunday,1795.512195,323.1921951,1472.32
BK_04280,20/3/2025,14/5/2025,CH_WHOLE,CORP,1,414.04,Checked-Out,TRUE,0,0,414.04,414.04,414.04,0.01,4.1404,Wednesday,414.04,0,414.04
BK_04281,25/6/2025,10/7/2025,CH_WHOLE,PROMO,3,485.03,Confirmed,TRUE,0,0,485.03,161.6766667,161.6766667,0.03,4.8503,Thursday,485.03,0,485.03
BK_04282,5/9/2025,15/9/2025,CH_WHOLE,CORP,2,645.85,Confirmed,TRUE,0,0,645.85,322.925,322.925,0.02,6.4585,Monday,645.85,0,645.85
BK_04283,14/11/2025,11/2/2026,CH_OTA_BKG,PROMO,2,724.95,Checked-Out,TRUE,0.18,130.491,594.459,362.475,297.2295,0.02,5.94459,Wednesday,724.95,130.491,594.459
BK_04284,1/1/2026,8/2/2026,CH_DIRECT,CORP,3,523.38,Checked-Out,TRUE,0,0,523.38,174.46,174.46,0.03,5.2338,Sunday,523.38,0,523.38
BK_04285,8/3/2026,8/4/2026,CH_OTA_BKG,PROMO,2,874.51,Checked-Out,TRUE,0.18,157.4118,717.0982,437.255,358.5491,0.02,7.170982,Wednesday,874.51,157.4118,717.0982
BK_04287,19/4/2025,15/6/2025,CH_DIRECT,RACK,3,1122.71,Confirmed,TRUE,0,0,1122.71,374.2366667,374.2366667,0.03,11.2271,Sunday,1122.71,0,1122.71
BK_04288,27/11/2025,7/2/2026,CH_OTA_BKG,CORP,2,888.82,Confirmed,TRUE,0.18,159.9876,728.8324,444.41,364.4162,0.02,7.288324,Saturday,888.82,159.9876,728.8324
BK_04289,19/4/2025,13/5/2025,CH_OTA_EXP,NET,1,131.04,Checked-Out,FALSE,0.15,0,131.04,131.04,131.04,0.01,1.3104,Tuesday,154.1647059,23.12470588,131.04
BK_04290,9/2/2026,11/3/2026,CH_DIRECT,CORP,2,242.04,Confirmed,TRUE,0,0,242.04,121.02,121.02,0.02,2.4204,Wednesday,242.04,0,242.04
BK_04291,23/7/2026,25/8/2026,CH_DIRECT,PROMO,1,211.86,Confirmed,TRUE,0,0,211.86,211.86,211.86,0.01,2.1186,Tuesday,211.86,0,211.86
BK_04292,23/2/2025,12/5/2025,CH_OTA_EXP,RACK,2,662.17,Checked-Out,TRUE,0.15,99.3255,562.8445,331.085,281.42225,0.02,5.628445,Monday,662.17,99.3255,562.8445
BK_04294,17/8/2026,25/10/2026,CH_WHOLE,PROMO,3,589.73,Checked-Out,TRUE,0,0,589.73,196.5766667,196.5766667,0.03,5.8973,Sunday,589.73,0,589.73
BK_04295,2/2/2025,15/4/2025,CH_OTA_EXP,RACK,2,566.1,Confirmed,TRUE,0.15,84.915,481.185,283.05,240.5925,0.02,4.81185,Tuesday,566.1,84.915,481.185
BK_04296,3/12/2025,25/2/2026,CH_OTA_BKG,NET,2,586.91,Confirmed,FALSE,0.18,0,586.91,293.455,293.455,0.02,5.8691,Wednesday,715.7439024,128.8339024,586.91
BK_04299,12/1/2025,5/2/2025,CH_DIRECT,PROMO,3,456.28,Confirmed,TRUE,0,0,456.28,152.0933333,152.0933333,0.03,4.5628,Wednesday,456.28,0,456.28
BK_04300,4/10/2025,17/10/2025,CH_OTA_EXP,RACK,2,725.92,Confirmed,TRUE,0.15,108.888,617.032,362.96,308.516,0.02,6.17032,Friday,725.92,108.888,617.032
BK_04301,9/7/2025,9/8/2025,CH_WHOLE,CORP,2,917.5,Confirmed,TRUE,0,0,917.5,458.75,458.75,0.02,9.175,Saturday,917.5,0,917.5
BK_04302,12/7/2026,25/7/2026,CH_DIRECT,CORP,2,301.28,Checked-Out,TRUE,0,0,301.28,150.64,150.64,0.02,3.0128,Saturday,301.28,0,301.28
BK_04304,8/1/2025,8/4/2025,CH_DIRECT,NET,2,454.87,Confirmed,FALSE,0,0,454.87,227.435,227.435,0.02,4.5487,Tuesday,454.87,0,454.87
BK_04306,9/1/2025,29/3/2025,CH_DIRECT,RACK,2,575.79,Confirmed,TRUE,0,0,575.79,287.895,287.895,0.02,5.7579,Saturday,575.79,0,575.79
BK_04308,14/10/2026,1/11/2026,CH_DIRECT,CORP,1,367.44,Checked-Out,TRUE,0,0,367.44,367.44,367.44,0.01,3.6744,Sunday,367.44,0,367.44
BK_04309,27/2/2025,4/5/2025,CH_OTA_EXP,NET,1,360.31,Confirmed,FALSE,0.15,0,360.31,360.31,360.31,0.01,3.6031,Sunday,423.8941176,63.58411765,360.31
BK_04311,5/7/2025,17/9/2025,CH_OTA_EXP,RACK,3,1445.58,Confirmed,TRUE,0.15,216.837,1228.743,481.86,409.581,0.03,12.28743,Wednesday,1445.58,216.837,1228.743
BK_04314,6/4/2025,18/6/2025,CH_DIRECT,RACK,1,342.55,Checked-Out,TRUE,0,0,342.55,342.55,342.55,0.01,3.4255,Wednesday,342.55,0,342.55
BK_04315,16/7/2025,2/10/2025,CH_OTA_BKG,PROMO,2,266.53,Checked-Out,TRUE,0.18,47.9754,218.5546,133.265,109.2773,0.02,2.185546,Thursday,266.53,47.9754,218.5546
BK_04316,9/10/2026,29/10/2026,CH_DIRECT,RACK,2,516.7,Confirmed,TRUE,0,0,516.7,258.35,258.35,0.02,5.167,Thursday,516.7,0,516.7
BK_04319,15/4/2025,22/6/2025,CH_WHOLE,NET,3,560.55,Confirmed,FALSE,0,0,560.55,186.85,186.85,0.03,5.6055,Sunday,560.55,0,560.55
BK_04320,4/6/2026,30/7/2026,CH_DIRECT,CORP,1,199.4,Checked-Out,TRUE,0,0,199.4,199.4,199.4,0.01,1.994,Thursday,199.4,0,199.4
BK_04321,30/7/2026,22/8/2026,CH_WHOLE,PROMO,3,655.51,Confirmed,TRUE,0,0,655.51,218.5033333,218.5033333,0.03,6.5551,Saturday,655.51,0,655.51
BK_04323,17/6/2025,28/8/2025,CH_DIRECT,CORP,2,868.56,Confirmed,TRUE,0,0,868.56,434.28,434.28,0.02,8.6856,Thursday,868.56,0,868.56
BK_04326,8/5/2025,18/7/2025,CH_OTA_EXP,RACK,1,400.05,Checked-Out,TRUE,0.15,60.0075,340.0425,400.05,340.0425,0.01,3.400425,Friday,400.05,60.0075,340.0425
BK_04329,6/4/2026,21/6/2026,CH_DIRECT,NET,1,251.6,Confirmed,FALSE,0,0,251.6,251.6,251.6,0.01,2.516,Sunday,251.6,0,251.6
BK_04331,29/9/2026,25/11/2026,CH_OTA_BKG,RACK,1,484.62,Confirmed,TRUE,0.18,87.2316,397.3884,484.62,397.3884,0.01,3.973884,Wednesday,484.62,87.2316,397.3884
BK_04333,5/3/2026,30/4/2026,CH_DIRECT,RACK,3,666.77,Checked-Out,TRUE,0,0,666.77,222.2566667,222.2566667,0.03,6.6677,Thursday,666.77,0,666.77
BK_04337,28/11/2025,1/12/2025,CH_DIRECT,NET,2,879.77,Checked-Out,FALSE,0,0,879.77,439.885,439.885,0.02,8.7977,Monday,879.77,0,879.77
BK_04338,23/8/2025,25/10/2025,CH_DIRECT,CORP,1,137,Checked-Out,TRUE,0,0,137,137,137,0.01,1.37,Saturday,137,0,137
BK_04339,28/9/2025,21/10/2025,CH_WHOLE,RACK,2,858.41,Checked-Out,TRUE,0,0,858.41,429.205,429.205,0.02,8.5841,Tuesday,858.41,0,858.41
BK_04340,25/8/2026,16/9/2026,CH_DIRECT,NET,1,206.28,Confirmed,FALSE,0,0,206.28,206.28,206.28,0.01,2.0628,Wednesday,206.28,0,206.28
BK_04341,14/5/2025,26/6/2025,CH_OTA_BKG,PROMO,3,647.89,Checked-Out,TRUE,0.18,116.6202,531.2698,215.9633333,177.0899333,0.03,5.312698,Thursday,647.89,116.6202,531.2698
BK_04342,18/5/2026,12/7/2026,CH_OTA_EXP,NET,2,591.9,Confirmed,FALSE,0.15,0,591.9,295.95,295.95,0.02,5.919,Sunday,696.3529412,104.4529412,591.9
BK_04343,7/10/2026,29/11/2026,CH_OTA_EXP,CORP,3,548.06,Checked-Out,TRUE,0.15,82.209,465.851,182.6866667,155.2836667,0.03,4.65851,Sunday,548.06,82.209,465.851
BK_04345,15/8/2025,18/8/2025,CH_OTA_BKG,RACK,1,437.06,Confirmed,TRUE,0.18,78.6708,358.3892,437.06,358.3892,0.01,3.583892,Monday,437.06,78.6708,358.3892
BK_04346,26/3/2026,5/6/2026,CH_WHOLE,CORP,1,486.07,Checked-Out,TRUE,0,0,486.07,486.07,486.07,0.01,4.8607,Friday,486.07,0,486.07
BK_04349,19/2/2025,19/3/2025,CH_WHOLE,CORP,2,283.21,Confirmed,TRUE,0,0,283.21,141.605,141.605,0.02,2.8321,Wednesday,283.21,0,283.21
BK_04350,9/3/2026,6/4/2026,CH_DIRECT,CORP,3,594.39,Checked-Out,TRUE,0,0,594.39,198.13,198.13,0.03,5.9439,Monday,594.39,0,594.39
BK_04351,2/9/2026,6/10/2026,CH_WHOLE,NET,3,1170.82,Confirmed,FALSE,0,0,1170.82,390.2733333,390.2733333,0.03,11.7082,Tuesday,1170.82,0,1170.82
BK_04353,27/11/2026,20/1/2027,CH_OTA_BKG,NET,3,1301.19,Confirmed,FALSE,0.18,0,1301.19,433.73,433.73,0.03,13.0119,Wednesday,1586.817073,285.6270732,1301.19
BK_04355,18/4/2026,17/6/2026,CH_WHOLE,PROMO,3,760.98,Confirmed,TRUE,0,0,760.98,253.66,253.66,0.03,7.6098,Wednesday,760.98,0,760.98
BK_04356,2/2/2026,6/3/2026,CH_WHOLE,NET,3,634.58,Confirmed,FALSE,0,0,634.58,211.5266667,211.5266667,0.03,6.3458,Friday,634.58,0,634.58
BK_04358,20/9/2026,25/10/2026,CH_DIRECT,PROMO,2,865.02,Checked-Out,TRUE,0,0,865.02,432.51,432.51,0.02,8.6502,Sunday,865.02,0,865.02
BK_04363,24/7/2025,1/9/2025,CH_OTA_BKG,RACK,2,793.68,Confirmed,TRUE,0.18,142.8624,650.8176,396.84,325.4088,0.02,6.508176,Monday,793.68,142.8624,650.8176
BK_04364,30/10/2026,26/11/2026,CH_OTA_BKG,RACK,1,350.21,Confirmed,TRUE,0.18,63.0378,287.1722,350.21,287.1722,0.01,2.871722,Thursday,350.21,63.0378,287.1722
BK_04365,8/8/2026,13/9/2026,CH_OTA_BKG,NET,2,494.68,Checked-Out,FALSE,0.18,0,494.68,247.34,247.34,0.02,4.9468,Sunday,603.2682927,108.5882927,494.68
BK_04366,3/6/2026,23/6/2026,CH_OTA_EXP,CORP,3,571.87,Confirmed,TRUE,0.15,85.7805,486.0895,190.6233333,162.0298333,0.03,4.860895,Tuesday,571.87,85.7805,486.0895
BK_04367,22/6/2026,4/8/2026,CH_WHOLE,CORP,1,223.62,Confirmed,TRUE,0,0,223.62,223.62,223.62,0.01,2.2362,Tuesday,223.62,0,223.62
BK_04368,25/7/2025,20/10/2025,CH_OTA_EXP,NET,2,986.44,Checked-Out,FALSE,0.15,0,986.44,493.22,493.22,0.02,9.8644,Monday,1160.517647,174.0776471,986.44
BK_04369,1/12/2026,25/2/2027,CH_OTA_BKG,RACK,2,551.79,Checked-Out,TRUE,0.18,99.3222,452.4678,275.895,226.2339,0.02,4.524678,Thursday,551.79,99.3222,452.4678
BK_04370,22/3/2025,31/3/2025,CH_OTA_BKG,PROMO,2,651.33,Checked-Out,TRUE,0.18,117.2394,534.0906,325.665,267.0453,0.02,5.340906,Monday,651.33,117.2394,534.0906
BK_04371,6/1/2026,1/3/2026,CH_OTA_BKG,RACK,3,1108.69,Checked-Out,TRUE,0.18,199.5642,909.1258,369.5633333,303.0419333,0.03,9.091258,Sunday,1108.69,199.5642,909.1258
BK_04372,29/5/2026,10/8/2026,CH_WHOLE,CORP,1,116.44,Confirmed,TRUE,0,0,116.44,116.44,116.44,0.01,1.1644,Monday,116.44,0,116.44
BK_04373,1/12/2026,11/1/2027,CH_OTA_EXP,NET,2,497.51,Confirmed,FALSE,0.15,0,497.51,248.755,248.755,0.02,4.9751,Monday,585.3058824,87.79588235,497.51
BK_04374,16/11/2025,26/12/2025,CH_WHOLE,NET,2,935.59,Checked-Out,FALSE,0,0,935.59,467.795,467.795,0.02,9.3559,Friday,935.59,0,935.59
BK_04375,21/10/2026,12/1/2027,CH_WHOLE,NET,3,240.08,Checked-Out,FALSE,0,0,240.08,80.02666667,80.02666667,0.03,2.4008,Tuesday,240.08,0,240.08
BK_04378,18/12/2025,5/3/2026,CH_DIRECT,RACK,3,1048.8,Confirmed,TRUE,0,0,1048.8,349.6,349.6,0.03,10.488,Thursday,1048.8,0,1048.8
BK_04379,10/10/2025,1/11/2025,CH_OTA_EXP,PROMO,1,386.6,Checked-Out,TRUE,0.15,57.99,328.61,386.6,328.61,0.01,3.2861,Saturday,386.6,57.99,328.61
BK_04381,12/10/2025,13/12/2025,CH_OTA_EXP,NET,1,464.14,Confirmed,FALSE,0.15,0,464.14,464.14,464.14,0.01,4.6414,Saturday,546.0470588,81.90705882,464.14
BK_04382,17/9/2025,25/9/2025,CH_DIRECT,RACK,1,447.78,Checked-Out,TRUE,0,0,447.78,447.78,447.78,0.01,4.4778,Thursday,447.78,0,447.78
BK_04383,2/2/2026,23/3/2026,CH_OTA_BKG,CORP,2,418.32,Confirmed,TRUE,0.18,75.2976,343.0224,209.16,171.5112,0.02,3.430224,Monday,418.32,75.2976,343.0224
BK_04384,7/8/2025,17/10/2025,CH_OTA_BKG,CORP,2,775.92,Checked-Out,TRUE,0.18,139.6656,636.2544,387.96,318.1272,0.02,6.362544,Friday,775.92,139.6656,636.2544
BK_04385,14/12/2025,5/1/2026,CH_DIRECT,NET,2,886.38,Confirmed,FALSE,0,0,886.38,443.19,443.19,0.02,8.8638,Monday,886.38,0,886.38
BK_04386,3/1/2025,28/1/2025,CH_DIRECT,CORP,2,246.61,Checked-Out,TRUE,0,0,246.61,123.305,123.305,0.02,2.4661,Tuesday,246.61,0,246.61
BK_04392,4/8/2025,23/10/2025,CH_DIRECT,PROMO,3,389.85,Checked-Out,TRUE,0,0,389.85,129.95,129.95,0.03,3.8985,Thursday,389.85,0,389.85
BK_04393,9/9/2026,21/10/2026,CH_DIRECT,RACK,3,898.37,Checked-Out,TRUE,0,0,898.37,299.4566667,299.4566667,0.03,8.9837,Wednesday,898.37,0,898.37
BK_04394,25/11/2026,5/12/2026,CH_OTA_EXP,NET,2,463.24,Checked-Out,FALSE,0.15,0,463.24,231.62,231.62,0.02,4.6324,Saturday,544.9882353,81.74823529,463.24
BK_04395,24/4/2025,12/6/2025,CH_WHOLE,CORP,3,464.05,Checked-Out,TRUE,0,0,464.05,154.6833333,154.6833333,0.03,4.6405,Thursday,464.05,0,464.05
BK_04396,30/7/2025,12/8/2025,CH_OTA_EXP,CORP,3,1200.38,Checked-Out,TRUE,0.15,180.057,1020.323,400.1266667,340.1076667,0.03,10.20323,Tuesday,1200.38,180.057,1020.323
BK_04397,4/4/2025,14/6/2025,CH_OTA_BKG,RACK,1,483.42,Confirmed,TRUE,0.18,87.0156,396.4044,483.42,396.4044,0.01,3.964044,Saturday,483.42,87.0156,396.4044
BK_04398,22/9/2025,11/11/2025,CH_OTA_EXP,CORP,1,375.5,Confirmed,TRUE,0.15,56.325,319.175,375.5,319.175,0.01,3.19175,Tuesday,375.5,56.325,319.175
BK_04399,16/11/2025,7/12/2025,CH_OTA_BKG,CORP,3,823.77,Confirmed,TRUE,0.18,148.2786,675.4914,274.59,225.1638,0.03,6.754914,Sunday,823.77,148.2786,675.4914
BK_04400,23/2/2025,10/5/2025,CH_OTA_BKG,PROMO,1,296.3,Confirmed,TRUE,0.18,53.334,242.966,296.3,242.966,0.01,2.42966,Saturday,296.3,53.334,242.966
BK_04403,7/1/2026,2/2/2026,CH_OTA_BKG,RACK,2,347.7,Confirmed,TRUE,0.18,62.586,285.114,173.85,142.557,0.02,2.85114,Monday,347.7,62.586,285.114
BK_04404,2/3/2025,11/4/2025,CH_DIRECT,RACK,2,530.4,Confirmed,TRUE,0,0,530.4,265.2,265.2,0.02,5.304,Friday,530.4,0,530.4
BK_04406,11/11/2026,22/12/2026,CH_DIRECT,NET,2,782.79,Checked-Out,FALSE,0,0,782.79,391.395,391.395,0.02,7.8279,Tuesday,782.79,0,782.79
BK_04407,19/3/2026,19/4/2026,CH_DIRECT,CORP,2,260.53,Checked-Out,TRUE,0,0,260.53,130.265,130.265,0.02,2.6053,Sunday,260.53,0,260.53
BK_04408,8/7/2025,23/9/2025,CH_OTA_BKG,PROMO,2,948.56,Checked-Out,TRUE,0.18,170.7408,777.8192,474.28,388.9096,0.02,7.778192,Tuesday,948.56,170.7408,777.8192
BK_04409,1/10/2025,14/11/2025,CH_OTA_EXP,RACK,2,417.7,Confirmed,TRUE,0.15,62.655,355.045,208.85,177.5225,0.02,3.55045,Friday,417.7,62.655,355.045
BK_04410,25/9/2026,9/10/2026,CH_OTA_BKG,NET,1,465.44,Checked-Out,FALSE,0.18,0,465.44,465.44,465.44,0.01,4.6544,Friday,567.6097561,102.1697561,465.44
BK_04411,27/1/2026,20/4/2026,CH_WHOLE,RACK,1,104.73,Checked-Out,TRUE,0,0,104.73,104.73,104.73,0.01,1.0473,Monday,104.73,0,104.73
BK_04412,24/6/2026,14/9/2026,CH_OTA_EXP,PROMO,3,555.07,Checked-Out,TRUE,0.15,83.2605,471.8095,185.0233333,157.2698333,0.03,4.718095,Monday,555.07,83.2605,471.8095
BK_04413,7/5/2025,28/6/2025,CH_OTA_EXP,NET,3,1405.57,Confirmed,FALSE,0.15,0,1405.57,468.5233333,468.5233333,0.03,14.0557,Saturday,1653.611765,248.0417647,1405.57
BK_04414,5/12/2026,16/12/2026,CH_WHOLE,CORP,3,746.66,Checked-Out,TRUE,0,0,746.66,248.8866667,248.8866667,0.03,7.4666,Wednesday,746.66,0,746.66
BK_04415,26/1/2026,16/4/2026,CH_WHOLE,PROMO,1,302.21,Checked-Out,TRUE,0,0,302.21,302.21,302.21,0.01,3.0221,Thursday,302.21,0,302.21
BK_04416,5/10/2025,8/12/2025,CH_OTA_BKG,RACK,1,225.01,Confirmed,TRUE,0.18,40.5018,184.5082,225.01,184.5082,0.01,1.845082,Monday,225.01,40.5018,184.5082
BK_04417,23/5/2025,16/8/2025,CH_DIRECT,NET,1,399.23,Checked-Out,FALSE,0,0,399.23,399.23,399.23,0.01,3.9923,Saturday,399.23,0,399.23
BK_04418,5/10/2026,3/12/2026,CH_OTA_BKG,PROMO,1,141.22,Confirmed,TRUE,0.18,25.4196,115.8004,141.22,115.8004,0.01,1.158004,Thursday,141.22,25.4196,115.8004
BK_04423,17/1/2025,7/3/2025,CH_OTA_BKG,CORP,3,276.14,Confirmed,TRUE,0.18,49.7052,226.4348,92.04666667,75.47826667,0.03,2.264348,Friday,276.14,49.7052,226.4348
BK_04428,18/3/2026,5/4/2026,CH_OTA_EXP,NET,3,880.91,Checked-Out,FALSE,0.15,0,880.91,293.6366667,293.6366667,0.03,8.8091,Sunday,1036.364706,155.4547059,880.91
BK_04429,30/3/2026,18/5/2026,CH_DIRECT,NET,3,1478,Checked-Out,FALSE,0,0,1478,492.6666667,492.6666667,0.03,14.78,Monday,1478,0,1478
BK_04430,1/10/2026,1/11/2026,CH_OTA_BKG,PROMO,2,713.56,Confirmed,TRUE,0.18,128.4408,585.1192,356.78,292.5596,0.02,5.851192,Sunday,713.56,128.4408,585.1192
BK_04431,3/3/2026,25/5/2026,CH_OTA_EXP,PROMO,3,269.02,Confirmed,TRUE,0.15,40.353,228.667,89.67333333,76.22233333,0.03,2.28667,Monday,269.02,40.353,228.667
BK_04432,11/4/2025,6/5/2025,CH_WHOLE,RACK,2,564.88,Checked-Out,TRUE,0,0,564.88,282.44,282.44,0.02,5.6488,Tuesday,564.88,0,564.88
BK_04433,11/10/2025,5/1/2026,CH_WHOLE,RACK,3,1015.4,Confirmed,TRUE,0,0,1015.4,338.4666667,338.4666667,0.03,10.154,Monday,1015.4,0,1015.4
BK_04434,6/6/2026,9/6/2026,CH_OTA_EXP,CORP,1,399.17,Checked-Out,TRUE,0.15,59.8755,339.2945,399.17,339.2945,0.01,3.392945,Tuesday,399.17,59.8755,339.2945
