booking_id,booking_date,check_in_date,channel_id,rate_code_id,rooms_sold,gross_room_revenue,status,is_commissionable,default_commission_rate,commission_cost,net_room_revenue,adr,net_adr,OCC,net_revpar,Day Name
BK_01524,19/8/2026,8/11/2026,CH_WHOLE,PROMO,2,354.65,Checked-Out,TRUE,0,0,354.65,177.325,177.325,2%,3.5465,Sunday
BK_03373,19/8/2026,14/11/2026,CH_WHOLE,RACK,2,167.48,Checked-Out,TRUE,0,0,167.48,83.74,83.74,2%,1.6748,Saturday
BK_00974,19/8/2026,25/8/2026,CH_OTA_EXP,RACK,3,1011.68,Confirmed,TRUE,0.15,151.752,859.928,337.2266667,286.6426667,3%,8.59928,Tuesday
BK_01994,19/8/2026,20/10/2026,CH_WHOLE,RACK,3,1350.87,Confirmed,TRUE,0,0,1350.87,450.29,450.29,3%,13.5087,Tuesday
BK_02536,19/8/2026,3/9/2026,CH_OTA_EXP,RACK,1,389.54,Checked-Out,TRUE,0.15,58.431,331.109,389.54,331.109,1%,3.31109,Thursday
BK_03143,19/8/2026,22/8/2026,CH_OTA_BKG,NET,3,445.44,Confirmed,FALSE,0.18,0,445.44,148.48,148.48,3%,4.4544,Saturday
BK_03637,19/8/2026,28/9/2026,CH_WHOLE,PROMO,1,394.37,Cancelled,TRUE,0,0,394.37,394.37,394.37,1%,3.9437,Monday
BK_02991,19/8/2026,20/10/2026,CH_OTA_EXP,CORP,2,967.61,Cancelled,TRUE,0.15,145.1415,822.4685,483.805,411.23425,2%,8.224685,Tuesday
BK_02268,20/8/2026,22/10/2026,CH_OTA_BKG,CORP,3,341.59,Cancelled,TRUE,0.18,61.4862,280.1038,113.8633333,93.36793333,3%,2.801038,Thursday
BK_03953,20/8/2026,16/11/2026,CH_DIRECT,RACK,1,207.45,Cancelled,TRUE,0,0,207.45,207.45,207.45,1%,2.0745,Monday
BK_04493,20/8/2026,4/10/2026,CH_WHOLE,CORP,2,464.19,Checked-Out,TRUE,0,0,464.19,232.095,232.095,2%,4.6419,Sunday
BK_02606,20/8/2026,11/9/2026,CH_WHOLE,NET,3,961.62,Cancelled,FALSE,0,0,961.62,320.54,320.54,3%,9.6162,Friday
BK_00053,20/8/2026,30/10/2026,CH_OTA_EXP,NET,1,97.57,Cancelled,FALSE,0.15,0,97.57,97.57,97.57,1%,0.9757,Friday
BK_03007,20/8/2026,27/10/2026,CH_OTA_EXP,RACK,1,190.74,Checked-Out,TRUE,0.15,28.611,162.129,190.74,162.129,1%,1.62129,Tuesday
BK_01031,21/8/2026,28/10/2026,CH_OTA_EXP,CORP,1,89.47,Checked-Out,TRUE,0.15,13.4205,76.0495,89.47,76.0495,1%,0.760495,Wednesday
BK_01001,21/8/2026,25/8/2026,CH_WHOLE,NET,1,447.16,Cancelled,FALSE,0,0,447.16,447.16,447.16,1%,4.4716,Tuesday
BK_03724,21/8/2026,28/8/2026,CH_DIRECT,NET,1,320.52,Checked-Out,FALSE,0,0,320.52,320.52,320.52,1%,3.2052,Friday
BK_03280,21/8/2026,20/10/2026,CH_OTA_BKG,PROMO,2,604.21,Confirmed,TRUE,0.18,108.7578,495.4522,302.105,247.7261,2%,4.954522,Tuesday
BK_04714,21/8/2026,1/11/2026,CH_WHOLE,PROMO,2,229.63,Confirmed,TRUE,0,0,229.63,114.815,114.815,2%,2.2963,Sunday
BK_01656,21/8/2026,19/10/2026,CH_OTA_BKG,PROMO,2,883.99,Checked-Out,TRUE,0.18,159.1182,724.8718,441.995,362.4359,2%,7.248718,Monday
BK_01982,22/8/2026,24/8/2026,CH_DIRECT,CORP,3,880.83,Checked-Out,TRUE,0,0,880.83,293.61,293.61,3%,8.8083,Monday
BK_04894,22/8/2026,18/9/2026,CH_DIRECT,CORP,3,281.79,Cancelled,TRUE,0,0,281.79,93.93,93.93,3%,2.8179,Friday
BK_04250,22/8/2026,7/10/2026,CH_WHOLE,RACK,1,391.72,Cancelled,TRUE,0,0,391.72,391.72,391.72,1%,3.9172,Wednesday
BK_00642,22/8/2026,24/9/2026,CH_OTA_BKG,CORP,2,756.14,Confirmed,TRUE,0.18,136.1052,620.0348,378.07,310.0174,2%,6.200348,Thursday
BK_03004,22/8/2026,4/9/2026,CH_OTA_EXP,PROMO,1,367.19,Checked-Out,TRUE,0.15,55.0785,312.1115,367.19,312.1115,1%,3.121115,Friday
BK_04991,22/8/2026,22/10/2026,CH_OTA_EXP,RACK,1,405.9,Confirmed,TRUE,0.15,60.885,345.015,405.9,345.015,1%,3.45015,Thursday
BK_01867,22/8/2026,1/10/2026,CH_DIRECT,NET,2,631.33,Checked-Out,FALSE,0,0,631.33,315.665,315.665,2%,6.3133,Thursday
BK_04219,22/8/2026,6/9/2026,CH_WHOLE,PROMO,2,918.73,Cancelled,TRUE,0,0,918.73,459.365,459.365,2%,9.1873,Sunday
BK_03763,23/8/2026,31/10/2026,CH_OTA_BKG,RACK,2,677.37,Checked-Out,TRUE,0.18,121.9266,555.4434,338.685,277.7217,2%,5.554434,Saturday
BK_02405,23/8/2026,8/9/2026,CH_WHOLE,NET,2,801.46,Confirmed,FALSE,0,0,801.46,400.73,400.73,2%,8.0146,Tuesday
BK_01252,23/8/2026,28/10/2026,CH_DIRECT,RACK,1,390.46,Checked-Out,TRUE,0,0,390.46,390.46,390.46,1%,3.9046,Wednesday
BK_02546,23/8/2026,3/9/2026,CH_OTA_BKG,PROMO,2,960.59,Confirmed,TRUE,0.18,172.9062,787.6838,480.295,393.8419,2%,7.876838,Thursday
BK_04753,23/8/2026,6/11/2026,CH_OTA_EXP,NET,3,749.32,Cancelled,FALSE,0.15,0,749.32,249.7733333,249.7733333,3%,7.4932,Friday
BK_03939,23/8/2026,28/8/2026,CH_OTA_BKG,PROMO,1,177.28,Cancelled,TRUE,0.18,31.9104,145.3696,177.28,145.3696,1%,1.453696,Friday
BK_03519,24/8/2026,10/9/2026,CH_OTA_EXP,NET,2,223.85,Confirmed,FALSE,0.15,0,223.85,111.925,111.925,2%,2.2385,Thursday
BK_02737,24/8/2026,8/10/2026,CH_OTA_BKG,RACK,2,327.03,Cancelled,TRUE,0.18,58.8654,268.1646,163.515,134.0823,2%,2.681646,Thursday
BK_03416,24/8/2026,30/9/2026,CH_OTA_EXP,RACK,3,891.19,Checked-Out,TRUE,0.15,133.6785,757.5115,297.0633333,252.5038333,3%,7.575115,Wednesday
BK_02879,24/8/2026,31/10/2026,CH_OTA_EXP,RACK,2,994.29,Cancelled,TRUE,0.15,149.1435,845.1465,497.145,422.57325,2%,8.451465,Saturday
BK_01572,24/8/2026,29/8/2026,CH_DIRECT,PROMO,1,366.6,Confirmed,TRUE,0,0,366.6,366.6,366.6,1%,3.666,Saturday
BK_01638,24/8/2026,16/10/2026,CH_DIRECT,CORP,2,185.15,Confirmed,TRUE,0,0,185.15,92.575,92.575,2%,1.8515,Friday
BK_00419,25/8/2026,9/9/2026,CH_DIRECT,CORP,2,678.58,Checked-Out,TRUE,0,0,678.58,339.29,339.29,2%,6.7858,Wednesday
BK_03601,25/8/2026,2/10/2026,CH_OTA_EXP,RACK,1,381.54,Checked-Out,TRUE,0.15,57.231,324.309,381.54,324.309,1%,3.24309,Friday
BK_04340,25/8/2026,16/9/2026,CH_DIRECT,NET,1,206.28,Confirmed,FALSE,0,0,206.28,206.28,206.28,1%,2.0628,Wednesday
BK_00380,25/8/2026,13/9/2026,CH_WHOLE,RACK,2,296.46,Confirmed,TRUE,0,0,296.46,148.23,148.23,2%,2.9646,Sunday
BK_03676,25/8/2026,26/9/2026,CH_OTA_BKG,CORP,2,909.94,Confirmed,TRUE,0.18,163.7892,746.1508,454.97,373.0754,2%,7.461508,Saturday
BK_04000,25/8/2026,4/11/2026,CH_OTA_BKG,PROMO,2,344.76,Confirmed,TRUE,0.18,62.0568,282.7032,172.38,141.3516,2%,2.827032,Wednesday
BK_04727,25/8/2026,19/11/2026,CH_OTA_BKG,CORP,2,538.37,Checked-Out,TRUE,0.18,96.9066,441.4634,269.185,220.7317,2%,4.414634,Thursday
BK_01061,25/8/2026,20/9/2026,CH_OTA_EXP,CORP,1,118.13,Checked-Out,TRUE,0.15,17.7195,100.4105,118.13,100.4105,1%,1.004105,Sunday
BK_00748,25/8/2026,31/10/2026,CH_WHOLE,NET,1,157.23,Confirmed,FALSE,0,0,157.23,157.23,157.23,1%,1.5723,Saturday
BK_04651,25/8/2026,28/8/2026,CH_DIRECT,CORP,1,390.52,Checked-Out,TRUE,0,0,390.52,390.52,390.52,1%,3.9052,Friday
BK_03156,25/8/2026,13/11/2026,CH_DIRECT,CORP,1,331.23,Checked-Out,TRUE,0,0,331.23,331.23,331.23,1%,3.3123,Friday
BK_03679,26/8/2026,14/10/2026,CH_WHOLE,PROMO,3,1161.55,Confirmed,TRUE,0,0,1161.55,387.1833333,387.1833333,3%,11.6155,Wednesday
BK_01462,26/8/2026,28/10/2026,CH_OTA_BKG,CORP,3,960.92,Cancelled,TRUE,0.18,172.9656,787.9544,320.3066667,262.6514667,3%,7.879544,Wednesday
BK_01806,26/8/2026,1/10/2026,CH_OTA_BKG,PROMO,2,574.37,Confirmed,TRUE,0.18,103.3866,470.9834,287.185,235.4917,2%,4.709834,Thursday
BK_02225,26/8/2026,12/10/2026,CH_OTA_BKG,CORP,3,1298.05,Cancelled,TRUE,0.18,233.649,1064.401,432.6833333,354.8003333,3%,10.64401,Monday
BK_03933,26/8/2026,15/11/2026,CH_DIRECT,RACK,1,246.07,Checked-Out,TRUE,0,0,246.07,246.07,246.07,1%,2.4607,Sunday
BK_00408,26/8/2026,23/11/2026,CH_OTA_EXP,CORP,1,282.76,Cancelled,TRUE,0.15,42.414,240.346,282.76,240.346,1%,2.40346,Monday
BK_00180,26/8/2026,7/10/2026,CH_OTA_BKG,PROMO,2,204.02,Checked-Out,TRUE,0.18,36.7236,167.2964,102.01,83.6482,2%,1.672964,Wednesday
BK_00544,26/8/2026,9/11/2026,CH_OTA_BKG,RACK,3,1222.23,Cancelled,TRUE,0.18,220.0014,1002.2286,407.41,334.0762,3%,10.022286,Monday
BK_01222,26/8/2026,6/11/2026,CH_WHOLE,CORP,3,868.52,Cancelled,TRUE,0,0,868.52,289.5066667,289.5066667,3%,8.6852,Friday
BK_01804,27/8/2026,1/11/2026,CH_OTA_BKG,PROMO,1,329.29,Cancelled,TRUE,0.18,59.2722,270.0178,329.29,270.0178,1%,2.700178,Sunday
BK_01238,27/8/2026,2/9/2026,CH_WHOLE,RACK,2,527.09,Cancelled,TRUE,0,0,527.09,263.545,263.545,2%,5.2709,Wednesday
BK_02892,27/8/2026,1/11/2026,CH_OTA_BKG,NET,2,513.76,Checked-Out,FALSE,0.18,0,513.76,256.88,256.88,2%,5.1376,Sunday
BK_02415,27/8/2026,2/11/2026,CH_DIRECT,PROMO,1,422.27,Cancelled,TRUE,0,0,422.27,422.27,422.27,1%,4.2227,Monday
BK_02782,27/8/2026,31/8/2026,CH_OTA_BKG,RACK,1,267.71,Cancelled,TRUE,0.18,48.1878,219.5222,267.71,219.5222,1%,2.195222,Monday
BK_03534,27/8/2026,7/11/2026,CH_WHOLE,CORP,1,230.35,Checked-Out,TRUE,0,0,230.35,230.35,230.35,1%,2.3035,Saturday
BK_01088,28/8/2026,3/9/2026,CH_OTA_EXP,CORP,2,840.02,Checked-Out,TRUE,0.15,126.003,714.017,420.01,357.0085,2%,7.14017,Thursday
BK_04652,28/8/2026,21/9/2026,CH_DIRECT,PROMO,3,830.7,Checked-Out,TRUE,0,0,830.7,276.9,276.9,3%,8.307,Monday
BK_02493,28/8/2026,22/9/2026,CH_DIRECT,PROMO,3,472.29,Checked-Out,TRUE,0,0,472.29,157.43,157.43,3%,4.7229,Tuesday
BK_03709,28/8/2026,15/9/2026,CH_OTA_BKG,CORP,2,787.62,Checked-Out,TRUE,0.18,141.7716,645.8484,393.81,322.9242,2%,6.458484,Tuesday
BK_02040,28/8/2026,13/9/2026,CH_OTA_BKG,PROMO,3,1390.74,Checked-Out,TRUE,0.18,250.3332,1140.4068,463.58,380.1356,3%,11.404068,Sunday
BK_03574,28/8/2026,14/11/2026,CH_OTA_BKG,RACK,3,1224.08,Cancelled,TRUE,0.18,220.3344,1003.7456,408.0266667,334.5818667,3%,10.037456,Saturday
BK_03857,28/8/2026,30/9/2026,CH_OTA_EXP,NET,2,401.75,Checked-Out,FALSE,0.15,0,401.75,200.875,200.875,2%,4.0175,Wednesday
BK_04208,28/8/2026,6/11/2026,CH_OTA_EXP,PROMO,3,1126.91,Cancelled,TRUE,0.15,169.0365,957.8735,375.6366667,319.2911667,3%,9.578735,Friday
BK_02091,29/8/2026,24/10/2026,CH_DIRECT,RACK,3,854.71,Checked-Out,TRUE,0,0,854.71,284.9033333,284.9033333,3%,8.5471,Saturday
BK_01786,29/8/2026,2/9/2026,CH_OTA_BKG,PROMO,2,589.07,Checked-Out,TRUE,0.18,106.0326,483.0374,294.535,241.5187,2%,4.830374,Wednesday
BK_00351,29/8/2026,21/9/2026,CH_WHOLE,NET,1,488.36,Checked-Out,FALSE,0,0,488.36,488.36,488.36,1%,4.8836,Monday
BK_01091,30/8/2026,10/9/2026,CH_OTA_BKG,CORP,1,221.79,Confirmed,TRUE,0.18,39.9222,181.8678,221.79,181.8678,1%,1.818678,Thursday
BK_04842,30/8/2026,9/11/2026,CH_OTA_EXP,RACK,3,624.87,Cancelled,TRUE,0.15,93.7305,531.1395,208.29,177.0465,3%,5.311395,Monday
BK_04097,30/8/2026,10/11/2026,CH_OTA_EXP,CORP,2,218.49,Cancelled,TRUE,0.15,32.7735,185.7165,109.245,92.85825,2%,1.857165,Tuesday
BK_03983,30/8/2026,16/9/2026,CH_OTA_BKG,NET,2,258.83,Checked-Out,FALSE,0.18,0,258.83,129.415,129.415,2%,2.5883,Wednesday
BK_01214,30/8/2026,3/10/2026,CH_OTA_EXP,CORP,3,772.66,Checked-Out,TRUE,0.15,115.899,656.761,257.5533333,218.9203333,3%,6.56761,Saturday
BK_01275,30/8/2026,19/11/2026,CH_DIRECT,CORP,1,125.29,Confirmed,TRUE,0,0,125.29,125.29,125.29,1%,1.2529,Thursday
BK_04485,31/8/2026,30/10/2026,CH_WHOLE,RACK,1,358.88,Confirmed,TRUE,0,0,358.88,358.88,358.88,1%,3.5888,Friday
BK_00963,31/8/2026,1/10/2026,CH_WHOLE,NET,1,412.95,Checked-Out,FALSE,0,0,412.95,412.95,412.95,1%,4.1295,Thursday
BK_02016,31/8/2026,31/10/2026,CH_OTA_BKG,NET,3,1449.26,Checked-Out,FALSE,0.18,0,1449.26,483.0866667,483.0866667,3%,14.4926,Saturday
BK_03097,31/8/2026,28/10/2026,CH_DIRECT,RACK,2,845.62,Cancelled,TRUE,0,0,845.62,422.81,422.81,2%,8.4562,Wednesday
BK_02473,31/8/2026,18/9/2026,CH_WHOLE,NET,3,1495.13,Checked-Out,FALSE,0,0,1495.13,498.3766667,498.3766667,3%,14.9513,Friday
BK_04663,31/8/2026,19/11/2026,CH_OTA_EXP,CORP,2,878.91,Confirmed,TRUE,0.15,131.8365,747.0735,439.455,373.53675,2%,7.470735,Thursday
BK_01076,31/8/2026,5/10/2026,CH_WHOLE,CORP,2,720.01,Cancelled,TRUE,0,0,720.01,360.005,360.005,2%,7.2001,Monday
BK_02578,31/8/2026,12/9/2026,CH_OTA_EXP,NET,1,136.58,Checked-Out,FALSE,0.15,0,136.58,136.58,136.58,1%,1.3658,Saturday
BK_01850,31/8/2026,2/10/2026,CH_OTA_BKG,PROMO,2,677.85,Cancelled,TRUE,0.18,122.013,555.837,338.925,277.9185,2%,5.55837,Friday
BK_00404,1/9/2026,22/11/2026,CH_OTA_BKG,RACK,1,356.19,Cancelled,TRUE,0.18,64.1142,292.0758,356.19,292.0758,1%,2.920758,Sunday
BK_00847,1/9/2026,9/11/2026,CH_OTA_BKG,RACK,2,543.8,Confirmed,TRUE,0.18,97.884,445.916,271.9,222.958,2%,4.45916,Monday
BK_01671,1/9/2026,7/10/2026,CH_WHOLE,NET,1,366.09,Checked-Out,FALSE,0,0,366.09,366.09,366.09,1%,3.6609,Wednesday
BK_00396,1/9/2026,19/9/2026,CH_DIRECT,CORP,3,1433.57,Confirmed,TRUE,0,0,1433.57,477.8566667,477.8566667,3%,14.3357,Saturday
BK_03030,1/9/2026,5/11/2026,CH_WHOLE,RACK,2,335.24,Cancelled,TRUE,0,0,335.24,167.62,167.62,2%,3.3524,Thursday
BK_01865,1/9/2026,22/9/2026,CH_OTA_BKG,CORP,3,944.54,Confirmed,TRUE,0.18,170.0172,774.5228,314.8466667,258.1742667,3%,7.745228,Tuesday
BK_03545,1/9/2026,3/9/2026,CH_OTA_BKG,NET,2,303,Checked-Out,FALSE,0.18,0,303,151.5,151.5,2%,3.03,Thursday
BK_02008,2/9/2026,26/10/2026,CH_DIRECT,PROMO,2,556.46,Cancelled,TRUE,0,0,556.46,278.23,278.23,2%,5.5646,Monday
BK_04847,2/9/2026,21/10/2026,CH_OTA_BKG,RACK,3,486.65,Cancelled,TRUE,0.18,87.597,399.053,162.2166667,133.0176667,3%,3.99053,Wednesday
BK_00123,2/9/2026,14/11/2026,CH_DIRECT,NET,1,276.85,Cancelled,FALSE,0,0,276.85,276.85,276.85,1%,2.7685,Saturday
BK_04351,2/9/2026,6/10/2026,CH_WHOLE,NET,3,1170.82,Confirmed,FALSE,0,0,1170.82,390.2733333,390.2733333,3%,11.7082,Tuesday
BK_03572,2/9/2026,16/10/2026,CH_OTA_EXP,CORP,3,1355.9,Cancelled,TRUE,0.15,203.385,1152.515,451.9666667,384.1716667,3%,11.52515,Friday
BK_04577,3/9/2026,21/10/2026,CH_WHOLE,RACK,3,498.45,Checked-Out,TRUE,0,0,498.45,166.15,166.15,3%,4.9845,Wednesday
BK_00663,3/9/2026,24/10/2026,CH_OTA_BKG,CORP,1,394.28,Checked-Out,TRUE,0.18,70.9704,323.3096,394.28,323.3096,1%,3.233096,Saturday
BK_03386,3/9/2026,10/10/2026,CH_OTA_BKG,PROMO,2,278.22,Checked-Out,TRUE,0.18,50.0796,228.1404,139.11,114.0702,2%,2.281404,Saturday
BK_00694,3/9/2026,18/11/2026,CH_OTA_BKG,PROMO,2,483.79,Confirmed,TRUE,0.18,87.0822,396.7078,241.895,198.3539,2%,3.967078,Wednesday
BK_00247,4/9/2026,12/11/2026,CH_OTA_BKG,PROMO,3,420.91,Cancelled,TRUE,0.18,75.7638,345.1462,140.3033333,115.0487333,3%,3.451462,Thursday
BK_03243,4/9/2026,30/10/2026,CH_WHOLE,PROMO,2,943.25,Confirmed,TRUE,0,0,943.25,471.625,471.625,2%,9.4325,Friday
BK_02583,4/9/2026,11/11/2026,CH_OTA_BKG,PROMO,3,715.39,Cancelled,TRUE,0.18,128.7702,586.6198,238.4633333,195.5399333,3%,5.866198,Wednesday
BK_03247,4/9/2026,3/10/2026,CH_WHOLE,CORP,1,120.48,Confirmed,TRUE,0,0,120.48,120.48,120.48,1%,1.2048,Saturday
BK_00390,4/9/2026,20/11/2026,CH_DIRECT,NET,1,202.58,Cancelled,FALSE,0,0,202.58,202.58,202.58,1%,2.0258,Friday
BK_04881,4/9/2026,16/9/2026,CH_OTA_EXP,NET,3,1162.85,Confirmed,FALSE,0.15,0,1162.85,387.6166667,387.6166667,3%,11.6285,Wednesday
BK_01566,4/9/2026,6/9/2026,CH_DIRECT,PROMO,3,494.17,Confirmed,TRUE,0,0,494.17,164.7233333,164.7233333,3%,4.9417,Sunday
BK_01911,4/9/2026,3/12/2026,CH_OTA_EXP,PROMO,1,358.63,Confirmed,TRUE,0.15,53.7945,304.8355,358.63,304.8355,1%,3.048355,Thursday
BK_03665,4/9/2026,14/9/2026,CH_OTA_EXP,NET,1,168.19,Confirmed,FALSE,0.15,0,168.19,168.19,168.19,1%,1.6819,Monday
BK_00109,4/9/2026,11/10/2026,CH_OTA_BKG,PROMO,2,351.09,Confirmed,TRUE,0.18,63.1962,287.8938,175.545,143.9469,2%,2.878938,Sunday
BK_01244,4/9/2026,19/11/2026,CH_OTA_EXP,NET,3,1188.01,Cancelled,FALSE,0.15,0,1188.01,396.0033333,396.0033333,3%,11.8801,Thursday
BK_04504,4/9/2026,27/9/2026,CH_DIRECT,CORP,3,363.31,Checked-Out,TRUE,0,0,363.31,121.1033333,121.1033333,3%,3.6331,Sunday
BK_00929,4/9/2026,13/10/2026,CH_DIRECT,RACK,3,836.18,Confirmed,TRUE,0,0,836.18,278.7266667,278.7266667,3%,8.3618,Tuesday
BK_01352,5/9/2026,6/9/2026,CH_OTA_BKG,NET,1,470.1,Cancelled,FALSE,0.18,0,470.1,470.1,470.1,1%,4.701,Sunday
BK_02882,5/9/2026,14/11/2026,CH_WHOLE,CORP,1,192.48,Confirmed,TRUE,0,0,192.48,192.48,192.48,1%,1.9248,Saturday
BK_01826,5/9/2026,21/10/2026,CH_WHOLE,CORP,1,171.95,Cancelled,TRUE,0,0,171.95,171.95,171.95,1%,1.7195,Wednesday
BK_02521,5/9/2026,13/11/2026,CH_OTA_EXP,RACK,2,738.76,Checked-Out,TRUE,0.15,110.814,627.946,369.38,313.973,2%,6.27946,Friday
BK_04685,5/9/2026,19/11/2026,CH_DIRECT,RACK,3,561.68,Cancelled,TRUE,0,0,561.68,187.2266667,187.2266667,3%,5.6168,Thursday
BK_04895,6/9/2026,6/11/2026,CH_OTA_EXP,RACK,2,313.15,Confirmed,TRUE,0.15,46.9725,266.1775,156.575,133.08875,2%,2.661775,Friday
BK_04766,6/9/2026,7/10/2026,CH_DIRECT,PROMO,2,744.31,Confirmed,TRUE,0,0,744.31,372.155,372.155,2%,7.4431,Wednesday
BK_02154,6/9/2026,8/10/2026,CH_DIRECT,NET,3,958.88,Checked-Out,FALSE,0,0,958.88,319.6266667,319.6266667,3%,9.5888,Thursday
BK_03432,6/9/2026,14/9/2026,CH_OTA_EXP,NET,1,477.11,Confirmed,FALSE,0.15,0,477.11,477.11,477.11,1%,4.7711,Monday
BK_01613,7/9/2026,18/10/2026,CH_DIRECT,PROMO,3,1490.96,Confirmed,TRUE,0,0,1490.96,496.9866667,496.9866667,3%,14.9096,Sunday
BK_00095,7/9/2026,23/9/2026,CH_OTA_BKG,CORP,3,779.76,Cancelled,TRUE,0.18,140.3568,639.4032,259.92,213.1344,3%,6.394032,Wednesday
BK_01291,7/9/2026,5/12/2026,CH_DIRECT,CORP,3,617.54,Cancelled,TRUE,0,0,617.54,205.8466667,205.8466667,3%,6.1754,Saturday
BK_02135,7/9/2026,25/10/2026,CH_OTA_EXP,NET,3,1305.93,Confirmed,FALSE,0.15,0,1305.93,435.31,435.31,3%,13.0593,Sunday
BK_00618,7/9/2026,7/11/2026,CH_DIRECT,NET,1,120.92,Checked-Out,FALSE,0,0,120.92,120.92,120.92,1%,1.2092,Saturday
BK_03943,7/9/2026,5/10/2026,CH_OTA_BKG,RACK,2,923.32,Confirmed,TRUE,0.18,166.1976,757.1224,461.66,378.5612,2%,7.571224,Monday
BK_04010,7/9/2026,15/10/2026,CH_DIRECT,PROMO,1,436.3,Cancelled,TRUE,0,0,436.3,436.3,436.3,1%,4.363,Thursday
BK_04313,7/9/2026,30/9/2026,CH_OTA_EXP,CORP,1,177.32,Cancelled,TRUE,0.15,26.598,150.722,177.32,150.722,1%,1.50722,Wednesday
BK_01113,7/9/2026,23/9/2026,CH_DIRECT,CORP,3,1168.92,Checked-Out,TRUE,0,0,1168.92,389.64,389.64,3%,11.6892,Wednesday
BK_02550,7/9/2026,2/12/2026,CH_WHOLE,CORP,2,598.67,Confirmed,TRUE,0,0,598.67,299.335,299.335,2%,5.9867,Wednesday
BK_01163,7/9/2026,1/11/2026,CH_OTA_BKG,NET,2,675.65,Cancelled,FALSE,0.18,0,675.65,337.825,337.825,2%,6.7565,Sunday
BK_01260,8/9/2026,24/10/2026,CH_WHOLE,PROMO,3,1479.58,Confirmed,TRUE,0,0,1479.58,493.1933333,493.1933333,3%,14.7958,Saturday
BK_04325,8/9/2026,21/9/2026,CH_WHOLE,NET,2,197.63,Cancelled,FALSE,0,0,197.63,98.815,98.815,2%,1.9763,Monday
BK_01646,8/9/2026,20/10/2026,CH_WHOLE,PROMO,3,266.8,Confirmed,TRUE,0,0,266.8,88.93333333,88.93333333,3%,2.668,Tuesday
BK_03846,8/9/2026,3/12/2026,CH_OTA_EXP,NET,1,123.87,Cancelled,FALSE,0.15,0,123.87,123.87,123.87,1%,1.2387,Thursday
BK_04393,9/9/2026,21/10/2026,CH_DIRECT,RACK,3,898.37,Checked-Out,TRUE,0,0,898.37,299.4566667,299.4566667,3%,8.9837,Wednesday
BK_02296,9/9/2026,12/10/2026,CH_OTA_EXP,CORP,2,702.19,Cancelled,TRUE,0.15,105.3285,596.8615,351.095,298.43075,2%,5.968615,Monday
BK_01175,9/9/2026,11/11/2026,CH_DIRECT,CORP,3,1088.99,Checked-Out,TRUE,0,0,1088.99,362.9966667,362.9966667,3%,10.8899,Wednesday
BK_02278,9/9/2026,1/10/2026,CH_WHOLE,NET,3,991.89,Checked-Out,FALSE,0,0,991.89,330.63,330.63,3%,9.9189,Thursday
BK_01546,9/9/2026,30/11/2026,CH_DIRECT,PROMO,3,1401.22,Cancelled,TRUE,0,0,1401.22,467.0733333,467.0733333,3%,14.0122,Monday
BK_00687,9/9/2026,25/9/2026,CH_OTA_EXP,NET,2,765.01,Cancelled,FALSE,0.15,0,765.01,382.505,382.505,2%,7.6501,Friday
BK_03440,9/9/2026,4/12/2026,CH_WHOLE,CORP,2,378.05,Checked-Out,TRUE,0,0,378.05,189.025,189.025,2%,3.7805,Friday
BK_03824,10/9/2026,14/9/2026,CH_DIRECT,RACK,3,1346.9,Checked-Out,TRUE,0,0,1346.9,448.9666667,448.9666667,3%,13.469,Monday
BK_00357,10/9/2026,16/9/2026,CH_OTA_BKG,PROMO,3,1152.62,Checked-Out,TRUE,0.18,207.4716,945.1484,384.2066667,315.0494667,3%,9.451484,Wednesday
BK_00697,10/9/2026,19/11/2026,CH_OTA_BKG,NET,3,770.06,Confirmed,FALSE,0.18,0,770.06,256.6866667,256.6866667,3%,7.7006,Thursday
BK_01173,11/9/2026,15/10/2026,CH_OTA_BKG,NET,3,262.57,Cancelled,FALSE,0.18,0,262.57,87.52333333,87.52333333,3%,2.6257,Thursday
BK_04851,11/9/2026,2/12/2026,CH_WHOLE,PROMO,2,248.31,Cancelled,TRUE,0,0,248.31,124.155,124.155,2%,2.4831,Wednesday
BK_03424,11/9/2026,18/9/2026,CH_OTA_BKG,RACK,2,187.24,Confirmed,TRUE,0.18,33.7032,153.5368,93.62,76.7684,2%,1.535368,Friday
BK_03636,11/9/2026,30/11/2026,CH_WHOLE,CORP,3,332.85,Cancelled,TRUE,0,0,332.85,110.95,110.95,3%,3.3285,Monday
BK_02847,11/9/2026,28/11/2026,CH_DIRECT,PROMO,1,83.85,Checked-Out,TRUE,0,0,83.85,83.85,83.85,1%,0.8385,Saturday
BK_02990,11/9/2026,9/10/2026,CH_OTA_BKG,NET,3,1427.68,Checked-Out,FALSE,0.18,0,1427.68,475.8933333,475.8933333,3%,14.2768,Friday
BK_03686,12/9/2026,23/11/2026,CH_WHOLE,RACK,3,451.92,Checked-Out,TRUE,0,0,451.92,150.64,150.64,3%,4.5192,Monday
BK_01457,12/9/2026,3/10/2026,CH_WHOLE,PROMO,2,993.66,Cancelled,TRUE,0,0,993.66,496.83,496.83,2%,9.9366,Saturday
BK_03496,12/9/2026,11/10/2026,CH_OTA_EXP,NET,3,439.08,Cancelled,FALSE,0.15,0,439.08,146.36,146.36,3%,4.3908,Sunday
BK_04644,12/9/2026,24/11/2026,CH_OTA_BKG,RACK,3,1463.95,Confirmed,TRUE,0.18,263.511,1200.439,487.9833333,400.1463333,3%,12.00439,Tuesday
