booking_id,booking_date,check_in_date,channel_id,rate_code_id,rooms_sold,gross_room_revenue,status
BK_03997,2026-02-02,2026-03-17,CH_WHOLE,NET,1,178.08,Cancelled
BK_03998,2026-01-16,2026-03-14,CH_OTA_BKG,RACK,2,427.41,Cancelled
BK_03999,2026-03-01,2026-03-13,CH_OTA_EXP,NET,3,945.77,Cancelled
BK_04000,2026-08-25,2026-11-04,CH_OTA_BKG,PROMO,2,344.76,Confirmed
BK_04001,2026-06-09,2026-07-15,CH_OTA_EXP,NET,3,742.07,Checked-Out
BK_04002,2025-06-14,2025-09-04,CH_WHOLE,CORP,2,413.09,Cancelled
BK_04003,2025-07-04,2025-08-15,CH_OTA_BKG,CORP,3,472.07,Checked-Out
BK_04004,2025-05-25,2025-06-27,CH_OTA_EXP,PROMO,2,590.32,Confirmed
BK_04005,2025-10-08,2025-10-19,CH_WHOLE,PROMO,2,252.91,Cancelled
BK_04006,2025-12-17,2026-01-18,CH_WHOLE,RACK,2,609.04,Cancelled
BK_04007,2026-04-15,2026-05-22,CH_OTA_BKG,NET,1,430.32,Checked-Out
BK_04008,2026-01-23,2026-01-25,CH_OTA_EXP,CORP,1,234.95,Confirmed
BK_04009,2025-09-02,2025-09-30,CH_OTA_EXP,PROMO,3,1241.48,Checked-Out
BK_04010,2026-09-07,2026-10-15,CH_DIRECT,PROMO,1,436.3,Cancelled
BK_04011,2026-10-18,2026-12-26,CH_OTA_EXP,NET,1,99.36,Confirmed
BK_04012,2025-05-24,2025-08-10,CH_WHOLE,NET,1,460.02,Checked-Out
BK_04013,2026-09-25,2026-12-11,CH_OTA_BKG,NET,1,121.67,Cancelled
BK_04014,2025-06-10,2025-08-26,CH_OTA_EXP,PROMO,1,206.85,Cancelled
BK_04015,2026-04-21,2026-06-30,CH_OTA_EXP,RACK,2,734.98,Checked-Out
BK_04016,2025-06-30,2025-08-21,CH_WHOLE,PROMO,2,881.09,Confirmed
BK_04017,2026-02-10,2026-03-11,CH_OTA_EXP,CORP,1,487.89,Confirmed
BK_04018,2025-08-25,2025-11-09,CH_OTA_EXP,RACK,2,606.58,Cancelled
BK_04019,2025-01-08,2025-02-01,CH_OTA_EXP,RACK,2,239.98,Checked-Out
BK_04020,2025-02-19,2025-03-05,CH_OTA_EXP,PROMO,1,236.94,Confirmed
BK_04021,2026-05-17,2026-08-03,CH_WHOLE,RACK,3,317.86,Confirmed
BK_04022,2026-10-24,2026-10-27,CH_OTA_EXP,CORP,2,243.54,Confirmed
BK_04023,2025-07-08,2025-08-21,CH_WHOLE,CORP,3,860.21,Checked-Out
BK_04024,2026-01-13,2026-02-28,CH_DIRECT,RACK,3,806.37,Checked-Out
BK_04025,2025-05-27,2025-06-26,CH_OTA_BKG,CORP,2,770.64,Confirmed
BK_04026,2025-05-20,2025-06-19,CH_OTA_BKG,NET,3,1030.68,Cancelled
BK_04027,2026-07-02,2026-07-12,CH_DIRECT,CORP,2,403.29,Checked-Out
BK_04028,2025-10-22,2025-11-23,CH_WHOLE,RACK,3,389.02,Cancelled
BK_04029,2025-12-28,2026-01-23,CH_OTA_BKG,RACK,3,808.71,Cancelled
BK_04030,2026-03-15,2026-05-08,CH_WHOLE,CORP,1,224.73,Checked-Out
BK_04031,2026-04-28,2026-07-20,CH_WHOLE,RACK,1,91.13,Checked-Out
BK_04032,2025-06-13,2025-08-23,CH_OTA_BKG,CORP,2,619.85,Cancelled
BK_04033,2026-11-10,2026-11-20,CH_OTA_BKG,PROMO,1,183.28,Checked-Out
BK_04034,2025-04-27,2025-06-17,CH_WHOLE,NET,1,242.28,Cancelled
BK_04035,2026-10-10,2026-12-04,CH_OTA_EXP,CORP,1,136.9,Confirmed
BK_04036,2026-12-02,2027-02-03,CH_OTA_BKG,CORP,3,435.69,Confirmed
BK_04037,2026-01-23,2026-04-15,CH_DIRECT,CORP,2,345.36,Cancelled
BK_04038,2025-03-27,2025-04-07,CH_DIRECT,PROMO,3,632.58,Confirmed
BK_04039,2025-02-11,2025-02-15,CH_OTA_EXP,NET,2,809.24,Confirmed
BK_04040,2026-08-07,2026-10-15,CH_OTA_EXP,PROMO,3,1118.59,Confirmed
BK_04041,2025-05-27,2025-06-30,CH_WHOLE,CORP,3,1069.97,Checked-Out
BK_04042,2026-01-25,2026-03-15,CH_OTA_EXP,PROMO,2,794.17,Checked-Out
BK_04043,2025-09-22,2025-10-06,CH_WHOLE,PROMO,3,866.13,Cancelled
BK_04044,2026-08-07,2026-08-17,CH_DIRECT,PROMO,3,415.72,Confirmed
BK_04045,2025-04-11,2025-05-17,CH_OTA_BKG,NET,2,297.48,Cancelled
BK_04046,2026-02-07,2026-03-17,CH_OTA_EXP,NET,2,887.27,Confirmed
BK_04047,2026-01-13,2026-01-22,CH_OTA_EXP,NET,1,497.24,Cancelled
BK_04048,2025-12-20,2026-01-18,CH_OTA_EXP,NET,2,725.02,Cancelled
BK_04049,2026-01-31,2026-04-20,CH_WHOLE,NET,2,604.31,Checked-Out
BK_04050,2025-10-28,2026-01-12,CH_WHOLE,PROMO,1,197.05,Checked-Out
BK_04051,2025-10-22,2025-12-09,CH_OTA_BKG,RACK,2,501.71,Confirmed
BK_04052,2025-11-19,2025-11-20,CH_WHOLE,PROMO,3,767.7,Cancelled
BK_04053,2026-07-01,2026-08-13,CH_OTA_BKG,PROMO,3,308.34,Cancelled
BK_04054,2025-05-10,2025-07-07,CH_WHOLE,NET,1,330.86,Confirmed
BK_04055,2025-11-24,2026-02-22,CH_OTA_BKG,NET,3,1219.81,Cancelled
BK_04056,2026-12-03,2027-01-07,CH_OTA_EXP,RACK,1,321.72,Cancelled
BK_04057,2026-03-24,2026-06-17,CH_DIRECT,RACK,1,141.88,Confirmed
BK_04058,2025-10-27,2025-12-30,CH_WHOLE,RACK,2,924.99,Cancelled
BK_04059,2026-08-04,2026-10-03,CH_OTA_EXP,CORP,1,442.89,Cancelled
BK_04060,2026-12-16,2027-03-10,CH_OTA_BKG,NET,1,165.52,Checked-Out
BK_04061,2026-09-18,2026-11-25,CH_OTA_EXP,RACK,2,540.34,Checked-Out
BK_04062,2025-05-28,2025-06-29,CH_OTA_EXP,NET,3,1161.23,Confirmed
BK_04063,2026-12-12,2026-12-20,CH_DIRECT,CORP,1,381.46,Cancelled
BK_04064,2026-05-15,2026-07-06,CH_WHOLE,RACK,2,325.59,Checked-Out
BK_04065,2025-08-13,2025-11-07,CH_OTA_EXP,NET,1,81.82,Confirmed
BK_04066,2025-05-22,2025-06-11,CH_OTA_BKG,RACK,3,1091.62,Cancelled
BK_04067,2026-05-31,2026-07-05,CH_OTA_EXP,NET,2,809.52,Checked-Out
BK_04068,2025-07-28,2025-08-24,CH_OTA_EXP,NET,2,727.58,Cancelled
BK_04069,2025-01-24,2025-03-31,CH_OTA_EXP,NET,2,767.98,Checked-Out
BK_04070,2025-03-29,2025-06-27,CH_OTA_EXP,NET,1,437.76,Checked-Out
BK_04071,2026-11-25,2026-12-28,CH_DIRECT,NET,3,407.68,Checked-Out
BK_04072,2026-01-15,2026-03-10,CH_DIRECT,RACK,1,444.18,Confirmed
BK_04073,2025-09-25,2025-12-14,CH_DIRECT,RACK,3,1412.47,Cancelled
BK_04074,2025-02-21,2025-05-16,CH_OTA_BKG,RACK,1,457.55,Cancelled
BK_04075,2026-02-05,2026-02-20,CH_WHOLE,CORP,3,1141.4,Checked-Out
BK_04076,2026-10-20,2026-10-28,CH_OTA_BKG,PROMO,3,1164.52,Checked-Out
BK_04077,2026-10-17,2026-10-22,CH_DIRECT,CORP,3,325.85,Cancelled
BK_04078,2025-03-04,2025-04-08,CH_OTA_EXP,RACK,2,500.76,Checked-Out
BK_04079,2025-12-15,2025-12-25,CH_OTA_EXP,CORP,1,299.43,Checked-Out
BK_04080,2025-04-16,2025-05-22,CH_OTA_EXP,NET,2,544.79,Cancelled
BK_04081,2026-06-02,2026-06-09,CH_OTA_EXP,RACK,3,1045.34,Confirmed
BK_04082,2026-02-17,2026-04-25,CH_DIRECT,NET,2,535.8,Cancelled
BK_04083,2026-04-07,2026-06-17,CH_DIRECT,RACK,1,484.07,Checked-Out
BK_04084,2025-02-08,2025-02-28,CH_WHOLE,RACK,2,913.86,Checked-Out
BK_04085,2026-12-12,2027-02-22,CH_OTA_EXP,NET,3,369.57,Confirmed
BK_04086,2025-04-20,2025-06-06,CH_WHOLE,NET,3,1471.99,Confirmed
BK_04087,2025-03-29,2025-06-10,CH_WHOLE,NET,2,459.25,Checked-Out
BK_04088,2026-12-31,2027-03-08,CH_OTA_EXP,PROMO,1,253.81,Cancelled
BK_04089,2025-02-12,2025-03-26,CH_OTA_BKG,CORP,3,501.3,Confirmed
BK_04090,2025-09-19,2025-11-04,CH_OTA_BKG,CORP,2,434.81,Checked-Out
BK_04091,2025-06-03,2025-08-12,CH_DIRECT,PROMO,2,959.56,Confirmed
BK_04092,2026-08-16,2026-11-08,CH_OTA_EXP,CORP,1,242.92,Checked-Out
BK_04093,2025-05-26,2025-06-08,CH_WHOLE,NET,2,630.03,Confirmed
BK_04094,2026-11-29,2027-01-11,CH_DIRECT,NET,2,620.36,Checked-Out
BK_04095,2025-08-02,2025-08-03,CH_OTA_EXP,RACK,1,411.25,Cancelled
BK_04096,2025-07-29,2025-08-19,CH_WHOLE,PROMO,2,793.32,Cancelled
BK_04097,2026-08-30,2026-11-10,CH_OTA_EXP,CORP,2,218.49,Cancelled
BK_04098,2026-12-29,2027-01-06,CH_OTA_EXP,CORP,1,447.41,Cancelled
BK_04099,2025-11-04,2025-12-29,CH_OTA_BKG,PROMO,1,417.59,Cancelled
BK_04100,2025-07-15,2025-07-16,CH_WHOLE,PROMO,3,1301.39,Checked-Out
BK_04101,2026-04-13,2026-05-12,CH_OTA_EXP,NET,2,554.08,Checked-Out
BK_04102,2025-04-29,2025-05-15,CH_DIRECT,PROMO,2,267.75,Checked-Out
BK_04103,2026-05-08,2026-07-31,CH_WHOLE,PROMO,1,407.7,Confirmed
BK_04104,2025-01-09,2025-03-07,CH_OTA_BKG,PROMO,1,100.18,Confirmed
BK_04105,2025-10-13,2025-11-01,CH_OTA_EXP,CORP,3,605.74,Confirmed
BK_04106,2026-11-26,2026-12-03,CH_DIRECT,NET,3,1074.39,Cancelled
BK_04107,2025-04-07,2025-06-26,CH_WHOLE,RACK,3,970.33,Checked-Out
BK_04108,2026-05-02,2026-05-16,CH_WHOLE,CORP,3,1008.49,Cancelled
BK_04109,2026-02-13,2026-04-06,CH_WHOLE,NET,2,194.18,Checked-Out
BK_04110,2026-11-29,2027-01-17,CH_OTA_EXP,PROMO,2,814.34,Confirmed
BK_04111,2025-01-18,2025-04-07,CH_DIRECT,PROMO,1,473.19,Cancelled
BK_04112,2025-05-22,2025-08-17,CH_WHOLE,CORP,1,407.74,Checked-Out
BK_04113,2025-07-25,2025-10-22,CH_OTA_EXP,PROMO,1,323.37,Cancelled
BK_04114,2025-09-07,2025-11-26,CH_OTA_BKG,NET,1,231.98,Cancelled
BK_04115,2026-05-05,2026-07-30,CH_OTA_EXP,NET,1,400.15,Cancelled
BK_04116,2026-05-20,2026-08-10,CH_OTA_BKG,RACK,2,191.2,Checked-Out
BK_04117,2025-04-09,2025-04-15,CH_OTA_BKG,NET,3,1284.29,Confirmed
BK_04118,2026-03-06,2026-03-08,CH_OTA_BKG,RACK,1,248.56,Checked-Out
BK_04119,2026-08-09,2026-09-05,CH_DIRECT,NET,2,662.21,Checked-Out
BK_04120,2025-07-28,2025-08-26,CH_DIRECT,CORP,3,870.5,Confirmed
BK_04121,2026-01-02,2026-03-06,CH_OTA_BKG,PROMO,1,199.15,Cancelled
BK_04122,2026-04-29,2026-07-11,CH_OTA_BKG,CORP,2,363.67,Checked-Out
BK_04123,2026-06-02,2026-07-25,CH_WHOLE,CORP,3,1288.01,Confirmed
BK_04124,2025-01-24,2025-02-20,CH_OTA_BKG,NET,3,414.77,Checked-Out
BK_04125,2026-02-22,2026-04-18,CH_DIRECT,PROMO,3,418.9,Cancelled
BK_04126,2026-07-06,2026-08-18,CH_DIRECT,PROMO,3,867.56,Confirmed
BK_04127,2025-10-25,2025-10-26,CH_OTA_BKG,RACK,3,1349.53,Checked-Out
BK_04128,2026-11-05,2026-11-24,CH_OTA_BKG,NET,3,302.53,Cancelled
BK_04129,2026-11-14,2027-01-02,CH_OTA_BKG,CORP,1,327.48,Checked-Out
BK_04130,2025-12-13,2026-01-18,CH_OTA_EXP,PROMO,2,897.03,Cancelled
BK_04131,2026-10-30,2026-11-25,CH_OTA_BKG,PROMO,1,214.51,Cancelled
BK_04132,2026-11-03,2026-12-01,CH_WHOLE,PROMO,1,117.55,Confirmed
BK_04133,2025-02-28,2025-03-05,CH_OTA_BKG,PROMO,1,312.28,Checked-Out
BK_04134,2025-04-27,2025-04-28,CH_DIRECT,RACK,1,301.23,Confirmed
BK_04135,2025-12-10,2026-03-10,CH_DIRECT,RACK,2,616.75,Checked-Out
BK_04136,2025-07-04,2025-09-22,CH_OTA_BKG,PROMO,1,467.85,Checked-Out
BK_04137,2025-08-14,2025-11-04,CH_WHOLE,NET,2,234.36,Cancelled
BK_04138,2026-02-08,2026-03-02,CH_OTA_BKG,RACK,1,493.72,Checked-Out
BK_04139,2026-10-13,2026-12-07,CH_OTA_BKG,CORP,3,621.91,Cancelled
BK_04140,2026-12-16,2027-01-18,CH_WHOLE,RACK,2,925.54,Confirmed
BK_04141,2025-03-17,2025-03-29,CH_OTA_BKG,CORP,3,931.08,Confirmed
BK_04142,2026-11-22,2026-12-24,CH_OTA_BKG,NET,2,941.09,Checked-Out
BK_04143,2026-04-04,2026-06-23,CH_DIRECT,PROMO,1,314.23,Confirmed
BK_04144,2025-11-12,2025-11-30,CH_WHOLE,PROMO,2,998.91,Checked-Out
BK_04145,2025-12-31,2026-03-24,CH_OTA_BKG,RACK,2,842.33,Cancelled
BK_04146,2026-05-06,2026-08-03,CH_OTA_BKG,NET,2,494.43,Confirmed
BK_04147,2026-11-05,2027-01-12,CH_OTA_EXP,NET,1,261.63,Checked-Out
BK_04148,2026-11-12,2027-02-06,CH_DIRECT,RACK,1,386.06,Cancelled
BK_04149,2026-10-18,2026-11-08,CH_WHOLE,NET,1,328.69,Confirmed
BK_04150,2026-03-12,2026-05-07,CH_WHOLE,NET,3,1286.81,Checked-Out
BK_04151,2025-01-12,2025-03-26,CH_OTA_EXP,NET,3,740.32,Cancelled
BK_04152,2025-11-29,2025-12-21,CH_OTA_EXP,RACK,2,404.8,Checked-Out
BK_04153,2025-09-05,2025-10-16,CH_OTA_BKG,PROMO,2,446.77,Cancelled
BK_04154,2026-05-07,2026-07-06,CH_OTA_EXP,NET,2,978.61,Cancelled
BK_04155,2026-01-25,2026-03-04,CH_OTA_BKG,PROMO,3,705.39,Checked-Out
BK_04156,2026-06-29,2026-07-03,CH_DIRECT,RACK,1,465.75,Cancelled
BK_04157,2025-05-08,2025-07-04,CH_OTA_BKG,NET,2,565.59,Checked-Out
BK_04158,2025-07-12,2025-09-24,CH_OTA_BKG,PROMO,3,1446.16,Cancelled
BK_04159,2026-02-10,2026-03-27,CH_OTA_BKG,NET,1,352.28,Cancelled
BK_04160,2026-06-23,2026-08-17,CH_OTA_BKG,RACK,3,694.94,Confirmed
BK_04161,2025-01-05,2025-03-24,CH_OTA_EXP,CORP,2,659.27,Checked-Out
BK_04162,2025-07-05,2025-09-10,CH_WHOLE,NET,2,697.14,Confirmed
BK_04163,2026-10-04,2026-11-03,CH_OTA_BKG,PROMO,3,487.18,Confirmed
BK_04164,2025-04-15,2025-05-05,CH_DIRECT,RACK,1,350.37,Cancelled
BK_04165,2026-10-03,2026-10-08,CH_WHOLE,CORP,1,320.08,Confirmed
BK_04166,2026-02-16,2026-05-12,CH_DIRECT,PROMO,1,148.06,Confirmed
BK_04167,2026-02-22,2026-05-11,CH_OTA_EXP,RACK,3,946.6,Cancelled
BK_04168,2025-06-22,2025-06-28,CH_OTA_BKG,NET,3,486.41,Confirmed
BK_04169,2025-09-25,2025-10-18,CH_WHOLE,NET,1,189.02,Checked-Out
BK_04170,2026-04-08,2026-05-25,CH_OTA_EXP,NET,3,1040.17,Confirmed
BK_04171,2026-12-16,2027-01-27,CH_WHOLE,RACK,3,1200.93,Cancelled
BK_04172,2026-02-05,2026-05-01,CH_DIRECT,NET,3,1218.99,Cancelled
BK_04173,2025-09-19,2025-09-26,CH_WHOLE,NET,1,231.99,Cancelled
BK_04174,2025-09-17,2025-11-04,CH_OTA_EXP,CORP,2,768.63,Cancelled
BK_04175,2026-01-25,2026-04-19,CH_WHOLE,NET,2,939.08,Checked-Out
BK_04176,2025-07-23,2025-10-17,CH_DIRECT,PROMO,2,631.71,Confirmed
BK_04177,2026-11-09,2026-12-25,CH_WHOLE,PROMO,2,858.98,Confirmed
BK_04178,2026-03-21,2026-05-11,CH_DIRECT,CORP,1,144.79,Checked-Out
BK_04179,2026-04-17,2026-06-17,CH_DIRECT,NET,1,468.21,Checked-Out
BK_04180,2025-10-25,2025-11-26,CH_OTA_EXP,NET,3,946.67,Checked-Out
BK_04181,2026-10-27,2026-11-29,CH_DIRECT,PROMO,3,782.59,Checked-Out
BK_04182,2026-12-09,2027-01-22,CH_OTA_BKG,CORP,1,400.53,Cancelled
BK_04183,2025-11-23,2025-12-01,CH_DIRECT,RACK,3,460.33,Cancelled
BK_04184,2026-02-15,2026-04-16,CH_OTA_EXP,RACK,1,272.31,Cancelled
BK_04185,2025-06-26,2025-09-12,CH_OTA_EXP,RACK,3,828.98,Confirmed
BK_04186,2026-05-17,2026-06-05,CH_DIRECT,CORP,3,1233.47,Cancelled
BK_04187,2026-11-14,2027-02-03,CH_OTA_BKG,PROMO,3,1405.97,Confirmed
BK_04188,2026-03-08,2026-03-26,CH_DIRECT,CORP,1,228.83,Checked-Out
BK_04189,2025-05-16,2025-08-13,CH_OTA_BKG,CORP,2,179.45,Confirmed
BK_04190,2026-07-30,2026-08-12,CH_DIRECT,PROMO,2,350.66,Confirmed
BK_04191,2025-05-23,2025-07-22,CH_DIRECT,PROMO,1,395.25,Checked-Out
BK_04192,2025-12-05,2025-12-30,CH_OTA_BKG,RACK,1,139.74,Checked-Out
BK_04193,2025-12-28,2026-03-12,CH_OTA_BKG,CORP,1,248.46,Confirmed
BK_04194,2026-04-17,2026-05-21,CH_OTA_EXP,NET,3,719.18,Confirmed
BK_04195,2026-11-15,2026-12-30,CH_OTA_BKG,RACK,3,697.98,Confirmed
BK_04196,2026-06-26,2026-07-21,CH_DIRECT,CORP,2,447.47,Confirmed
BK_04197,2025-09-23,2025-12-13,CH_WHOLE,RACK,3,1277.98,Checked-Out
BK_04198,2025-03-24,2025-06-07,CH_OTA_EXP,CORP,1,112.92,Checked-Out
BK_04199,2025-11-08,2025-12-23,CH_DIRECT,CORP,3,517.1,Cancelled
BK_04200,2026-12-17,2026-12-22,CH_WHOLE,PROMO,2,316.64,Confirmed
BK_04201,2026-03-02,2026-04-30,CH_OTA_EXP,PROMO,2,370.15,Confirmed
BK_04202,2025-05-24,2025-06-05,CH_DIRECT,NET,2,969.19,Checked-Out
BK_04203,2025-06-20,2025-08-14,CH_DIRECT,RACK,1,396.37,Confirmed
BK_04204,2026-06-11,2026-07-14,CH_OTA_BKG,NET,2,294.22,Checked-Out
BK_04205,2026-09-29,2026-10-07,CH_WHOLE,PROMO,1,333.47,Cancelled
BK_04206,2025-09-04,2025-09-07,CH_OTA_EXP,CORP,1,263.05,Cancelled
BK_04207,2025-03-02,2025-04-11,CH_DIRECT,RACK,3,655.71,Checked-Out
BK_04208,2026-08-28,2026-11-06,CH_OTA_EXP,PROMO,3,1126.91,Cancelled
BK_04209,2026-03-28,2026-04-27,CH_OTA_BKG,PROMO,1,197.77,Confirmed
BK_04210,2026-06-28,2026-09-08,CH_OTA_BKG,CORP,3,673.64,Confirmed
BK_04211,2026-11-05,2026-12-13,CH_OTA_EXP,RACK,1,235.1,Confirmed
BK_04212,2026-02-15,2026-03-26,CH_DIRECT,RACK,3,422.39,Confirmed
BK_04213,2025-09-01,2025-09-15,CH_OTA_EXP,CORP,1,277.98,Cancelled
BK_04214,2026-03-29,2026-05-17,CH_WHOLE,PROMO,3,1008.14,Confirmed
BK_04215,2025-12-06,2026-01-13,CH_OTA_BKG,CORP,3,566.04,Confirmed
BK_04216,2026-06-18,2026-07-14,CH_DIRECT,PROMO,2,901.66,Cancelled
BK_04217,2025-08-19,2025-08-30,CH_OTA_BKG,PROMO,3,1476.47,Cancelled
BK_04218,2026-05-11,2026-05-27,CH_OTA_BKG,CORP,1,251.36,Checked-Out
BK_04219,2026-08-22,2026-09-06,CH_WHOLE,PROMO,2,918.73,Cancelled
BK_04220,2025-03-07,2025-05-04,CH_OTA_EXP,PROMO,3,380.54,Cancelled
BK_04221,2025-05-25,2025-08-21,CH_OTA_BKG,RACK,3,874.31,Confirmed
BK_04222,2026-09-26,2026-10-16,CH_OTA_EXP,RACK,3,932.93,Cancelled
BK_04223,2026-08-04,2026-08-14,CH_DIRECT,NET,1,365.35,Cancelled
BK_04224,2026-05-11,2026-05-26,CH_OTA_BKG,CORP,1,317.25,Checked-Out
BK_04225,2026-04-08,2026-06-10,CH_OTA_BKG,NET,3,607.94,Checked-Out
BK_04226,2026-09-26,2026-10-07,CH_DIRECT,PROMO,1,186.8,Cancelled
BK_04227,2025-02-22,2025-02-24,CH_OTA_EXP,RACK,1,405.97,Cancelled
BK_04228,2026-06-18,2026-07-20,CH_WHOLE,RACK,1,392.81,Cancelled
BK_04229,2026-10-16,2026-11-30,CH_OTA_BKG,PROMO,3,638.42,Cancelled
BK_04230,2026-04-09,2026-05-30,CH_OTA_BKG,PROMO,3,1221.68,Cancelled
BK_04231,2025-01-09,2025-03-28,CH_OTA_EXP,CORP,2,735.27,Cancelled
BK_04232,2026-11-27,2027-01-11,CH_DIRECT,RACK,3,1135.84,Confirmed
BK_04233,2025-09-03,2025-10-28,CH_OTA_BKG,RACK,1,453.24,Checked-Out
BK_04234,2026-11-12,2026-11-29,CH_WHOLE,PROMO,1,100.36,Cancelled
BK_04235,2025-04-13,2025-05-15,CH_OTA_EXP,CORP,2,210.49,Checked-Out
BK_04236,2025-11-14,2025-12-05,CH_OTA_EXP,RACK,1,178.71,Checked-Out
BK_04237,2026-07-15,2026-08-06,CH_DIRECT,PROMO,1,93.24,Checked-Out
BK_04238,2025-07-21,2025-10-17,CH_OTA_BKG,NET,3,393.16,Checked-Out
BK_04239,2026-02-25,2026-03-26,CH_WHOLE,RACK,1,305.74,Checked-Out
BK_04240,2026-11-15,2027-02-11,CH_OTA_BKG,NET,1,390.08,Checked-Out
BK_04241,2025-01-13,2025-03-14,CH_DIRECT,NET,2,565.0,Confirmed
BK_04242,2025-02-13,2025-02-16,CH_DIRECT,PROMO,1,187.93,Checked-Out
BK_04243,2025-04-13,2025-04-20,CH_WHOLE,RACK,2,255.88,Confirmed
BK_04244,2025-10-03,2025-12-14,CH_DIRECT,RACK,3,1085.83,Checked-Out
BK_04245,2025-11-25,2025-12-09,CH_OTA_EXP,PROMO,2,165.39,Cancelled
BK_04246,2025-03-24,2025-04-08,CH_OTA_BKG,CORP,3,622.95,Cancelled
BK_04247,2026-01-08,2026-03-03,CH_WHOLE,PROMO,3,738.24,Cancelled
BK_04248,2026-02-03,2026-02-18,CH_OTA_EXP,NET,2,578.75,Confirmed
BK_04249,2026-03-26,2026-05-23,CH_OTA_BKG,NET,1,435.51,Confirmed
BK_04250,2026-08-22,2026-10-07,CH_WHOLE,RACK,1,391.72,Cancelled
BK_04251,2026-03-28,2026-06-06,CH_OTA_EXP,RACK,2,465.3,Confirmed
BK_04252,2026-04-15,2026-04-28,CH_OTA_EXP,NET,3,600.98,Confirmed
BK_04253,2025-06-19,2025-07-07,CH_OTA_EXP,CORP,3,719.78,Confirmed
BK_04254,2025-11-06,2025-12-15,CH_WHOLE,NET,1,287.58,Confirmed
BK_04255,2025-08-12,2025-08-13,CH_DIRECT,RACK,1,418.33,Cancelled
BK_04256,2025-04-10,2025-07-07,CH_DIRECT,PROMO,3,1085.39,Cancelled
BK_04257,2025-07-10,2025-08-17,CH_OTA_EXP,RACK,3,739.95,Checked-Out
BK_04258,2026-03-08,2026-04-04,CH_WHOLE,CORP,2,182.86,Cancelled
BK_04259,2026-02-02,2026-03-15,CH_WHOLE,NET,3,883.25,Cancelled
BK_04260,2025-01-23,2025-02-20,CH_WHOLE,PROMO,1,91.89,Checked-Out
BK_04261,2025-08-14,2025-10-16,CH_OTA_EXP,NET,3,526.04,Confirmed
BK_04262,2025-12-19,2026-03-03,CH_OTA_EXP,PROMO,3,1484.67,Checked-Out
BK_04263,2025-04-27,2025-07-21,CH_OTA_EXP,NET,1,240.99,Checked-Out
BK_04264,2025-08-17,2025-09-22,CH_OTA_BKG,RACK,2,201.9,Checked-Out
BK_04265,2026-12-04,2026-12-23,CH_OTA_BKG,RACK,3,809.09,Confirmed
BK_04266,2026-06-10,2026-07-01,CH_DIRECT,NET,1,297.81,Confirmed
BK_04267,2025-03-31,2025-06-08,CH_OTA_BKG,NET,3,975.07,Cancelled
BK_04268,2026-10-30,2026-11-06,CH_WHOLE,CORP,3,804.73,Checked-Out
BK_04269,2026-06-18,2026-09-10,CH_DIRECT,NET,2,648.57,Cancelled
BK_04270,2026-10-02,2026-12-18,CH_OTA_BKG,CORP,1,470.54,Confirmed
BK_04271,2025-04-20,2025-06-22,CH_OTA_BKG,RACK,2,618.88,Cancelled
BK_04272,2025-12-10,2026-02-02,CH_DIRECT,RACK,3,1020.96,Checked-Out
BK_04273,2025-04-15,2025-04-17,CH_WHOLE,RACK,2,337.46,Checked-Out
BK_04274,2026-12-25,2027-02-04,CH_WHOLE,PROMO,1,497.12,Confirmed
BK_04275,2025-04-07,2025-04-29,CH_WHOLE,CORP,2,536.85,Confirmed
BK_04276,2026-03-01,2026-03-15,CH_WHOLE,CORP,3,757.26,Cancelled
BK_04277,2026-07-29,2026-10-02,CH_OTA_BKG,RACK,3,1297.37,Confirmed
BK_04278,2026-06-23,2026-09-20,CH_OTA_BKG,NET,3,1472.32,Confirmed
BK_04279,2026-12-16,2026-12-23,CH_OTA_BKG,PROMO,3,1277.36,Cancelled
BK_04280,2025-03-20,2025-05-14,CH_WHOLE,CORP,1,414.04,Checked-Out
BK_04281,2025-06-25,2025-07-10,CH_WHOLE,PROMO,3,485.03,Confirmed
BK_04282,2025-09-05,2025-09-15,CH_WHOLE,CORP,2,645.85,Confirmed
BK_04283,2025-11-14,2026-02-11,CH_OTA_BKG,PROMO,2,724.95,Checked-Out
BK_04284,2026-01-01,2026-02-08,CH_DIRECT,CORP,3,523.38,Checked-Out
BK_04285,2026-03-08,2026-04-08,CH_OTA_BKG,PROMO,2,874.51,Checked-Out
BK_04286,2025-08-12,2025-10-29,CH_OTA_EXP,PROMO,2,812.84,Cancelled
BK_04287,2025-04-19,2025-06-15,CH_DIRECT,RACK,3,1122.71,Confirmed
BK_04288,2025-11-27,2026-02-07,CH_OTA_BKG,CORP,2,888.82,Confirmed
BK_04289,2025-04-19,2025-05-13,CH_OTA_EXP,NET,1,131.04,Checked-Out
BK_04290,2026-02-09,2026-03-11,CH_DIRECT,CORP,2,242.04,Confirmed
BK_04291,2026-07-23,2026-08-25,CH_DIRECT,PROMO,1,211.86,Confirmed
BK_04292,2025-02-23,2025-05-12,CH_OTA_EXP,RACK,2,662.17,Checked-Out
BK_04293,2026-11-09,2026-12-23,CH_OTA_BKG,NET,3,1073.62,Cancelled
BK_04294,2026-08-17,2026-10-25,CH_WHOLE,PROMO,3,589.73,Checked-Out
BK_04295,2025-02-02,2025-04-15,CH_OTA_EXP,RACK,2,566.1,Confirmed
